Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I9L1_Cnt8,517.1624,517.16573723405,271200.0,0.006530783139169216,10,-0.09929999999997108,10,0.7000000000289219
M9I8L1_Cnt9,555.157,555.1593986804888,294800.0,0.006715311203151941,9,-0.1130999999999176,9,1.7899999999258398
M9I2L4_Cnt10,558.1331,558.128023021825,189800.0,0.008433320559561253,8,-0.12369999999998527,8,1.040000000011787
M7I4L4_Cnt4,410.0822,410.07863730468,3900000.0,0.011720454320311546,10,-0.09719999999998663,10,2.8000000000133696
M7I2L3_Cnt6,413.1461,413.1444803561251,209000.0,0.018733104690909386,8,-0.12420000000003029,8,0.6399999999757711
M7I0L5_Cnt7,523.4546,523.4554239368572,154000.0,0.012843208387494087,7,-0.13979999999992287,7,2.1400000000539876
M2I0L2_Cnt2,646.5892,646.5875396556,175000.0,0.07603394985198975,2,-0.4995000000000118,2,0.09999999999763531
M2I0L2_Cnt2,646.0898,646.0858621556,245300.0,0.12553468346595764,2,-0.4994000000000369,2,0.1199999999926149
M2I0L2_Cnt2,645.5906,645.5890946556001,211800.0,0.06626398861408234,2,-0.49919999999997344,2,0.16000000000531145
M2I0L2_Cnt2,645.0917,645.0874171556,273900.0,0.10940414667129517,2,-0.49890000000004875,2,0.21999999999025022
M1I2L0_Cnt0,361.6305,361.63029660610005,136900.0,0.13128997385501862,2,-0.4981000000000222,2,0.37999999999556167
M1I1L1_Cnt0,414.1492,414.14984118585005,257800.0,0.0817362368106842,2,-0.49759999999997717,2,0.48000000000456566
M1I1L1_Cnt0,413.6519,413.64816368585,168300.0,0.16079072654247284,2,-0.49729999999999563,2,0.5400000000008731
M1I1L1_Cnt0,413.155,413.15139618585005,183800.0,0.14246712625026703,2,-0.4969000000000392,2,0.6199999999921602
M1I1L1_Cnt0,412.6494,412.64971868585,214700.0,0.2802599370479584,2,-0.5055999999999585,2,1.1199999999917054
M1I0L1_Cnt1,646.0898,646.0907721556,245300.0,0.1001683920621872,1,-0.9989000000000487,1,0.10999999999512511
M1I0L1_Cnt1,645.0917,645.0874171556,273900.0,0.33076298236846924,1,-0.9981000000000222,1,0.18999999999778083
M11I8L3_Cnt12,644.0612,644.05605038256,237100.0,0.0034068322274833918,10,-0.09960000000000946,10,0.39999999999054126
M11I8L1_Cnt15,860.1433,860.1436113520571,143400.0,0.00368658360093832,7,-0.14080000000001291,7,1.4399999999909596
M11I7L4_Cnt12,654.1583,654.1603891985101,1865000.0,0.0037086193915456533,10,-0.10039999999992233,10,0.39999999992232915
M11I5L6_Cnt10,537.1541,537.1492049603418,133500.0,0.0034576156176626682,12,-0.08090000000004238,12,2.919999999949141
M11I4L8_Cnt10,582.1647,582.1696698707666,175200.0,0.0037241927348077297,12,-0.08429999999998472,12,1.1599999999816646
M11I3L4_Cnt14,690.105,690.1068587925874,154600.0,0.0047054169699549675,8,-0.12619999999992615,8,0.9599999999409192
M11I2L10_Cnt6,412.0822,412.0820056380125,4506000.0,0.00475393608212471,16,-0.06200000000001182,16,0.7999999999810825
M11I12L0_Cnt12,646.0565,646.0597951953199,181700.0,0.0033897983375936747,10,-0.09989999999993415,10,0.10000000006584742
M11I12L0_Cnt12,645.5574,645.55988959532,153100.0,0.0032385257072746754,10,-0.09979999999995925,10,0.20000000004074536
M11I0L11_Cnt10,580.1655,580.1670675268,456600.0,0.0032550604082643986,12,-0.08410000000003492,12,0.9200000000419095
M10I1L9_Cnt6,412.0733,412.0725719883214,906400.0,0.006450391374528408,14,-0.07089999999999463,14,0.7400000000075124
M10I1L8_Cnt9,525.6038,525.6062681128092,2594000.0,0.0047125257551670074,11,-0.09000000000003183,11,0.9999999999649845
L+H,433.2122,433.2140697975,2513000.0,0.7294593453407288,1,-1.0090000000000146,1,0.9000000000014552
I+H,330.1745,330.171870638,7969000.0,0.7898703813552856,1,-1.0,1,0.0
