Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M5I2L3_Cnt2,475.086,475.0865627692,4163000.0,0.022812440991401672,8,-0.12360000000001037,8,1.1199999999917054
M5I2L3_Cnt2,474.9623,474.9611433942,4319000.0,0.020986977964639664,8,-0.12369999999998527,8,1.040000000011787
M5I2L3_Cnt2,474.8387,474.8367113942,3703000.0,0.016972456127405167,8,-0.12360000000001037,8,1.1199999999917054
M5I2L3_Cnt2,474.715,474.71129201919996,5278000.0,0.015614312142133713,8,-0.12370000000004211,8,1.0399999999663123
M5I2L3_Cnt2,474.5914,474.5871001442,2473000.0,0.014791586436331272,8,-0.12359999999995352,8,1.1200000000371801
M4I0L4_Cnt4,964.1041,964.099461987,17290000.0,0.022722458466887474,4,-0.2438999999999396,4,2.440000000024156
M4I0L4_Cnt4,963.8466,963.848623237,3232000.0,0.024009961634874344,4,-0.2439000000000533,4,2.4399999999786814
M4I0L4_Cnt4,963.6027,963.5997592370001,11870000.0,0.016905508935451508,4,-0.2438999999999396,4,2.440000000024156
M2I3L0_Cnt1,667.1511,667.1526457879667,12870000.0,0.032646384090185165,3,-0.3269999999999982,3,1.9000000000005457
M2I3L0_Cnt1,666.8243,666.8181941213,15020000.0,0.05538380518555641,3,-0.3268000000000484,3,1.9599999999854845
M2I3L0_Cnt1,666.4862,666.4863754546334,18690000.0,0.048577819019556046,3,-0.3267999999999347,3,1.9600000000195905
M2I3L0_Cnt1,666.1483,666.1519237879667,14400000.0,0.08241110295057297,3,-0.33790000000010423,3,1.3700000000312684
M2I3L0_Cnt1,665.8217,665.8174721213,14550000.0,0.06926874071359634,3,-0.3265999999999849,3,2.0200000000045293
M2I3L0_Cnt1,665.4838,665.4862937879667,8546000.0,0.07182171940803528,3,-0.33789999999999054,3,1.3699999999971624
M2I3L0_Cnt1,665.1574,665.1518421213,6141000.0,0.060368072241544724,3,-0.3263999999999214,3,2.080000000023574
M2I3L0_Cnt0,430.3869,430.385160645975,38540000.0,0.03615664318203926,4,-0.24449999999995953,4,2.200000000016189
M2I3L0_Cnt0,430.1335,430.134321895975,49420000.0,0.06248539686203003,4,-0.2533999999999992,4,1.3599999999996726
M2I3L0_Cnt0,429.8891,429.88545789597504,56670000.0,0.05380108952522278,4,-0.24440000000004147,4,2.239999999983411
M2I3L0_Cnt0,429.6358,429.634619145975,49710000.0,0.09297827631235123,4,-0.24430000000000973,4,2.2799999999961074
M2I3L0_Cnt0,429.3825,429.383780395975,46870000.0,0.07959796488285065,4,-0.2533000000000243,4,1.3200000000097134
M2I3L0_Cnt0,429.1384,429.135396645975,29420000.0,0.08103106170892715,4,-0.2441000000000031,4,2.359999999998763
M2I3L0_Cnt0,428.8853,428.88455789597504,23500000.0,0.06937004625797272,4,-0.25310000000001764,4,1.2400000000070577
M2I2L1_Cnt2,1184.6991,1184.6992131198,5392000.0,0.04827525466680527,2,-0.4957999999999174,2,0.8400000000165164
M2I2L1_Cnt2,1184.2035,1184.2014851198,5907000.0,0.04545055329799652,2,-0.4955999999999676,2,0.8800000000064756
M2I2L1_Cnt1,696.8278,696.8281621532001,72990000.0,0.03391476720571518,3,-0.3342000000000098,3,0.26000000000294676
M2I2L1_Cnt1,696.4938,696.4937104865334,91180000.0,0.05453373119235039,3,-0.33400000000006,3,0.200000000018008
M2I2L1_Cnt1,696.1598,696.1618918198668,104900000.0,0.050465177744627,3,-0.33399999999994634,3,0.19999999998390194
M2I2L1_Cnt1,695.8259,695.8274401532,83930000.0,0.08114619553089142,3,-0.33389999999997144,3,0.16999999999143256
M2I2L1_Cnt1,695.4921,695.4929884865332,78700000.0,0.06467767804861069,3,-0.33379999999999654,3,0.13999999999896318
M2I2L1_Cnt1,695.1583,695.1618101532,43410000.0,0.07071934640407562,3,-0.33379999999999654,3,0.13999999999896318
M2I2L1_Cnt1,694.8247,694.8273584865333,30660000.0,0.0563669390976429,3,-0.33360000000004675,3,0.08000000001402441
M2I2L1_Cnt0,452.6415,452.6417979199,214700000.0,0.03763405233621597,4,-0.2506999999999948,4,0.27999999999792635
M2I2L1_Cnt0,452.3908,452.3909591699,270100000.0,0.061585258692502975,4,-0.2506999999999948,4,0.27999999999792635
M2I2L1_Cnt0,452.1402,452.1420951699,306500000.0,0.05599947273731232,4,-0.2506000000000199,4,0.24000000000796717
M2I2L1_Cnt0,451.8897,451.8912564199,257500000.0,0.09163887053728104,4,-0.2504999999999882,4,0.19999999999527063
M2I2L1_Cnt0,451.6393,451.6404176699,252500000.0,0.07432229071855545,4,-0.2504000000000133,4,0.16000000000531145
M2I2L1_Cnt0,451.3889,451.3920339199,155900000.0,0.0798637643456459,4,-0.2504000000000133,4,0.16000000000531145
M2I2L1_Cnt0,451.1385,451.1411951699,116700000.0,0.06477227061986923,4,-0.25039999999995644,4,0.15999999998257408
M2I1L2_Cnt2,1229.7179,1229.71416516765,6178000.0,0.031507376581430435,2,-0.4898999999998068,2,2.0200000000386353
M2I1L2_Cnt2,1229.213,1229.21248766765,7756000.0,0.04736759886145592,2,-0.4896000000001095,2,2.0799999999780994
M2I1L2_Cnt2,1228.7234,1228.71475966765,7756000.0,0.046882979571819305,2,-0.48959999999988213,2,2.080000000023574
M2I1L2_Cnt2,1228.2186,1228.21308216765,6268000.0,0.07048299163579941,2,-0.4895000000001346,2,2.099999999973079
M2I1L2_Cnt2,1227.7139,1227.7114046676502,4440000.0,0.05255413055419922,2,-0.48929999999995744,2,2.140000000008513
M2I1L2_Cnt1,726.5032,726.5036785184334,95610000.0,0.035042520612478256,3,-0.32939999999996417,3,1.1800000000107502
M2I1L2_Cnt1,726.1738,726.1692268517667,114000000.0,0.05355304852128029,3,-0.32939999999996417,3,1.1800000000107502
M2I1L2_Cnt1,725.5037,725.5029565184333,106900000.0,0.07968693971633911,3,-0.32910000000003947,3,1.2699999999881584
M2I1L2_Cnt1,725.1745,725.1685048517667,93420000.0,0.060390904545784,3,-0.32920000000001437,3,1.239999999995689
M2I1L2_Cnt1,724.8337,724.8373265184333,51100000.0,0.0694475919008255,3,-0.3290999999999258,3,1.2700000000222644
M2I1L2_Cnt1,724.5048,724.5028748517667,34360000.0,0.05263099446892738,3,-0.328899999999976,3,1.3300000000072032
M2I1L2_Cnt0,474.8957,474.898435193825,350400000.0,0.03895319253206253,4,-0.24729999999999563,4,1.0800000000017462
M2I1L2_Cnt0,474.6485,474.647596443825,459000000.0,0.06052994728088379,4,-0.2471999999999639,4,1.1200000000144428
M2I1L2_Cnt0,474.4013,474.398732443825,475200000.0,0.05796235054731369,4,-0.24720000000002074,4,1.1199999999917054
M2I1L2_Cnt0,474.1447,474.14789369382504,371300000.0,0.09006856381893158,4,-0.2565999999999917,4,2.6399999999966894
M2I1L2_Cnt0,473.8976,473.89705494382497,430600000.0,0.06939628720283508,4,-0.247099999999989,4,1.160000000004402
M2I1L2_Cnt0,473.6506,473.64867119382507,272200000.0,0.07849523425102234,4,-0.2470000000000141,4,1.1999999999943611
M2I1L2_Cnt0,473.3942,473.397832443825,168900000.0,0.06047923117876053,4,-0.2563999999999851,4,2.5599999999940337
M2I1L1_Cnt2,920.5793,920.58265768915,5008000.0,0.032661207020282745,2,-0.5032999999999674,2,0.659999999993488
M2I1L1_Cnt2,920.0894,920.08589018915,5953000.0,0.05048959702253342,2,-0.4899000000000342,2,2.0199999999931606
M2I1L1_Cnt2,919.5864,919.5842126891499,7961000.0,0.056928832083940506,2,-0.5029999999999291,2,0.5999999999858119
M2I1L1_Cnt2,919.0836,919.08648468915,5677000.0,0.07512852549552917,2,-0.5027999999999793,2,0.5599999999958527
M2I1L1_Cnt2,918.5941,918.58971718915,6059000.0,0.028680432587862015,2,-0.4895000000000209,2,2.0999999999958163
M2I1L1_Cnt2,918.0916,918.08803968915,3184000.0,0.06547491252422333,2,-0.4893000000000711,2,2.1399999999857755
M2I1L1_Cnt2,917.5891,917.5863621891499,3307000.0,0.07382530719041824,2,-0.5024999999999409,2,0.49999999998817657
M2I1L1_Cnt1,520.4186,520.4160068661,4024000.0,0.03753158822655678,3,-0.3287000000000262,3,1.389999999992142
M2I1L1_Cnt1,520.0802,520.0848285327667,4573000.0,0.05660342797636986,3,-0.3383999999999787,3,1.5199999999936153
M2I1L1_Cnt1,519.7518,519.7503768660999,6555000.0,0.06541795283555984,3,-0.3283999999999878,3,1.4800000000036562
M2I1L1_Cnt1,519.4235,519.4185581994334,4464000.0,0.08422590047121048,3,-0.3283000000000129,3,1.5099999999961256
M2I1L1_Cnt1,519.0854,519.0841065327667,5704000.0,0.09734191745519638,3,-0.32819999999992433,3,1.540000000022701
M2I1L1_Cnt1,518.7573,518.7529281994334,2739000.0,0.07340332120656967,3,-0.3281000000000631,3,1.5699999999810643
M2I1L1_Cnt1,518.4194,518.4184765327667,3208000.0,0.08483400195837021,3,-0.33789999999999054,3,1.3699999999971624
M2I0L3_Cnt1,756.1851,756.1791948836667,19670000.0,0.036031387746334076,3,-0.32409999999993033,3,2.7700000000209
M2I0L3_Cnt1,755.8491,755.8447432170001,25340000.0,0.05246279761195183,3,-0.32399999999995543,3,2.8000000000133696
M2I0L3_Cnt1,755.5132,755.5129245503334,28660000.0,0.05361470580101013,3,-0.33590000000003783,3,0.7700000000113505
M2I0L3_Cnt1,755.1773,755.1784728836668,22900000.0,0.07806465029716492,3,-0.33590000000003783,3,0.7700000000113505
M2I0L3_Cnt1,754.8536,754.8472945503335,18650000.0,0.046725500375032425,3,-0.32369999999991705,3,2.8900000000248838
M2I0L3_Cnt1,754.5178,754.5128428836668,11690000.0,0.06803375482559204,3,-0.32380000000000564,3,2.8599999999983083
M2I0L3_Cnt1,754.1823,754.178391217,7430000.0,0.04914266616106033,3,-0.32359999999994216,3,2.920000000017353
M2I0L3_Cnt0,497.1584,497.15507246775,129500000.0,0.04011552780866623,4,-0.24330000000003338,4,2.6799999999866486
M2I0L3_Cnt0,496.9054,496.90423371775,174900000.0,0.059343986213207245,4,-0.2529999999999859,4,1.1999999999943611
M2I0L3_Cnt0,496.6525,496.65536971775003,180600000.0,0.059691909700632095,4,-0.252900000000011,4,1.160000000004402
M2I0L3_Cnt0,496.4094,496.40453096775,152900000.0,0.08830385655164719,4,-0.2430999999999699,4,2.7600000000120417
M2I0L3_Cnt0,496.1566,496.15369221775,152600000.0,0.06479676812887192,4,-0.242999999999995,4,2.800000000002001
M2I0L3_Cnt0,495.9038,495.90530846775005,86980000.0,0.07695727795362473,4,-0.2528000000000361,4,1.1200000000144428
M2I0L3_Cnt0,495.6512,495.65446971775,50640000.0,0.056470729410648346,4,-0.2525999999999726,4,1.0399999999890497
M2I0L2_Cnt2,965.0936,965.095932237,10540000.0,0.03049645572900772,2,-0.5016999999999143,2,0.3399999999828651
M2I0L2_Cnt2,964.6055,964.599164737,12080000.0,0.05059270188212395,2,-0.4881000000000313,2,2.3799999999937427
M2I0L2_Cnt2,964.1041,964.097487237,17290000.0,0.05315564572811127,2,-0.4878999999999678,2,2.4200000000064392
M2I0L2_Cnt2,963.6027,963.5997592370001,11870000.0,0.07528194040060043,2,-0.4877999999999929,2,2.440000000001419
M2I0L2_Cnt2,963.1016,963.098081737,12370000.0,0.07909560948610306,2,-0.5011000000000649,2,0.22000000001298758
M2I0L2_Cnt2,962.6005,962.601314237,5443000.0,0.06560861319303513,2,-0.5010999999999513,2,0.21999999999025022
M2I0L2_Cnt2,962.0995,962.0996367370001,6137000.0,0.06893224269151688,2,-0.5009999999999764,2,0.19999999999527063
M2I0L2_Cnt1,550.0909,550.0915232313333,32420000.0,0.03504402935504913,3,-0.33780000000001564,3,1.340000000004693
M2I0L2_Cnt1,549.7634,549.760344898,39910000.0,0.05681569501757622,3,-0.32749999999998636,3,1.7500000000040927
M2I0L2_Cnt1,549.4257,549.4258932313334,56860000.0,0.06108211725950241,3,-0.33770000000004075,3,1.3100000000122236
M2I0L2_Cnt1,549.0984,549.0940745646667,38090000.0,0.08454176038503647,3,-0.32730000000003656,3,1.8099999999890315
M2I0L2_Cnt1,548.761,548.759622898,46840000.0,0.09089019894599915,3,-0.33740000000000236,3,1.2200000000007094
M2I0L2_Cnt1,548.4339,548.4284445646667,21860000.0,0.07367859035730362,3,-0.3270999999999731,3,1.8700000000080763
M2I0L2_Cnt1,548.0967,548.093992898,22650000.0,0.0792112872004509,3,-0.3268999999999096,3,1.9300000000271211
M2I0L2_Cnt0,342.0935,342.0900962285,14520000.0,0.07019057124853134,4,-0.25029999999998154,4,0.1199999999926149
M2I0L2_Cnt0,341.8433,341.8412322285,11030000.0,0.09488920122385025,4,-0.25020000000000664,4,0.08000000000265572
M2I0L2_Cnt0,341.5932,341.5903934785,12650000.0,0.10444357246160507,4,-0.2500999999999749,4,0.03999999998995918
M2I0L2_Cnt0,341.3432,341.3420097285,7105000.0,0.08269644528627396,4,-0.25,4,0.0
M2I0L2_Cnt0,341.0933,341.09117097850003,7230000.0,0.09102313220500946,4,-0.2499000000000251,4,0.03999999998995918
M1I0L1_Cnt1,965.1071,965.099881737,10310000.0,0.07168357074260712,1,-0.9900000000000091,1,0.9999999999990905
M1I0L1_Cnt1,964.1041,964.096526737,17290000.0,0.1506298929452896,1,-0.9895000000000209,1,1.0499999999979082
M1I0L1_Cnt1,963.1016,963.1029917370001,12370000.0,0.12494522333145142,1,-0.9889000000000578,1,1.1099999999942156
M1I0L1_Cnt1,962.0995,962.0996367370001,6137000.0,0.262549489736557,1,-1.0020999999999276,1,0.20999999999276042
M1I0L1_Cnt0,342.5942,342.5912934785,7975000.0,0.07862866669893265,2,-0.4929000000000201,2,1.41999999999598
M1I0L1_Cnt0,342.0935,342.0945259785,14520000.0,0.030387192964553833,2,-0.5006999999999948,2,0.13999999999896318
M1I0L1_Cnt0,341.5932,341.5928484785,12650000.0,0.137050598859787,2,-0.5002999999999815,2,0.05999999999630745
M1I0L1_Cnt0,341.0933,341.09117097850003,7230000.0,0.3017003834247589,2,-0.4999000000000251,2,0.01999999999497959
M11I8L4_Cnt4,474.9243,474.9285883243556,2767000.0,0.003908803220838308,18,-0.05699999999995953,18,2.5999999999271495
M11I8L4_Cnt4,474.8196,474.8171044354667,2996000.0,0.0031513997819274664,18,-0.05710000000004811,18,2.780000000086602
M11I8L4_Cnt4,474.7626,474.76190804657773,2784000.0,0.002934427931904793,18,-0.05699999999995953,18,2.5999999999271495
M11I2L6_Cnt7,496.6428,496.64021126164,65810000.0,0.0030829175375401974,15,-0.06799999999998363,15,1.9999999999754436
M11I1L10_Cnt4,475.143,475.14688241951666,199500000.0,0.003917856141924858,18,-0.05710000000004811,18,2.780000000086602
M10I11L0_Cnt8,726.1738,726.1768936428583,114000000.0,0.0026844716630876064,12,-0.08240000000000691,12,1.1199999999917054
L+H,620.2657,620.2643749889,24440000.0,0.28179076313972473,1,-1.0004000000000133,1,0.04000000000132786
L+H,619.2662,619.2610199889,60780000.0,0.620328426361084,1,-0.9995000000000118,1,0.04999999999881766
I+H,530.2314,530.2344708932001,51660000.0,0.6643616557121277,1,-1.0054000000000087,1,0.5400000000008731
