Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I4L4_Cnt5,477.41,477.4118012691692,26220000.0,0.006635928992182016,13,-0.07630000000000337,13,0.8099999999956253
M9I4L4_Cnt5,477.1812,477.1808654230154,25140000.0,0.007289053872227669,13,-0.07620000000002847,13,0.9399999999629927
M9I4L4_Cnt5,477.1049,477.10368426916926,731300.0,0.00603520218282938,13,-0.07630000000000337,13,0.8099999999956253
M7I5L1_Cnt4,450.3855,450.38938976529,1571000.0,0.011570597998797894,10,-0.10190000000000055,10,1.9000000000005457
M5I0L2_Cnt5,478.2019,478.19974864935995,603900.0,0.03053995408117771,5,-0.2004000000000019,5,0.20000000000095497
M2I3L0_Cnt2,1051.2646,1051.26761937335,696900.0,0.0546141043305397,2,-0.4954000000000178,2,0.9199999999964348
M2I3L0_Cnt2,1050.7694,1050.7698913733502,758200.0,0.05053955316543579,2,-0.49520000000006803,2,0.959999999986394
M2I3L0_Cnt2,1050.2743,1050.26821387335,613400.0,0.08126579225063324,2,-0.49509999999986576,2,0.9800000000268483
M2I3L0_Cnt2,1049.7651,1049.76653637335,614300.0,0.06477300077676773,2,-0.49499999999989086,2,1.0000000000218279
M2I3L0_Cnt1,651.5263,651.5288561189001,10850000.0,0.03580252826213837,3,-0.3342999999999847,3,0.28999999999541615
M2I3L0_Cnt1,651.1921,651.1944044522334,13670000.0,0.05807418003678322,3,-0.3342000000000098,3,0.26000000000294676
M2I3L0_Cnt1,650.858,650.8625857855667,15590000.0,0.05327416583895683,3,-0.3341000000000349,3,0.23000000001047738
M2I3L0_Cnt1,650.524,650.5281341189001,12390000.0,0.0864143818616867,3,-0.33399999999994634,3,0.19999999998390194
M2I3L0_Cnt0,451.405,451.408635741675,42270000.0,0.03773398697376251,4,-0.2504000000000133,4,0.16000000000531145
M2I3L0_Cnt0,451.1546,451.157796991675,53260000.0,0.061748795211315155,4,-0.25039999999995644,4,0.15999999998257408
M2I3L0_Cnt0,450.9044,450.906958241675,61120000.0,0.05008040741086006,4,-0.25020000000000664,4,0.08000000000265572
M2I3L0_Cnt0,450.6541,450.65809424167503,48790000.0,0.09188221395015717,4,-0.25029999999998154,4,0.1199999999926149
M2I2L1_Cnt2,1102.7993,1102.7887189531,769100.0,0.05348071828484535,2,-0.49290000000019063,2,1.419999999961874
M2I2L1_Cnt2,1102.2921,1102.2909909531,952800.0,0.052503202110528946,2,-0.49270000000001346,2,1.459999999997308
M2I2L1_Cnt2,1101.2924,1101.2876359531,684200.0,0.059819016605615616,2,-0.49250000000006366,2,1.499999999987267
M2I2L1_Cnt1,685.5377,685.5418041720667,13230000.0,0.0568971261382103,3,-0.342899999999986,3,2.869999999995798
M2I2L1_Cnt1,685.2063,685.2099855053999,15330000.0,0.055399321019649506,3,-0.33139999999991687,3,0.5800000000249383
M2I2L1_Cnt1,684.8751,684.8755338387333,12530000.0,0.08466292917728424,3,-0.33120000000008076,3,0.6399999999757711
M2I2L1_Cnt1,684.5438,684.5410821720667,11600000.0,0.06416197121143341,3,-0.331299999999942,3,0.6100000000174077
M2I2L1_Cnt1,684.2127,684.2099038387333,6877000.0,0.07378419488668442,3,-0.3310999999999922,3,0.6700000000023465
M2I2L1_Cnt1,683.8817,683.8754521720666,4226000.0,0.05591749772429466,3,-0.3310000000000173,3,0.6999999999948159
M2I2L1_Cnt0,477.1716,477.16918553155,70360000.0,0.03927908092737198,4,-0.24790000000001555,4,0.8399999999937791
M2I2L1_Cnt0,476.9142,476.91834678155,79150000.0,0.06052771210670471,4,-0.2574000000000183,4,2.9600000000073123
M2I2L1_Cnt0,476.6664,476.66948278155,106400000.0,0.05844727158546448,4,-0.2477999999999838,4,0.8800000000064756
M2I2L1_Cnt0,476.4187,476.41864403155,93110000.0,0.09006524085998535,4,-0.2477000000000089,4,0.9199999999964348
M2I2L1_Cnt0,476.171,476.16780528155,86640000.0,0.06882022321224213,4,-0.2477000000000089,4,0.9199999999964348
M2I2L1_Cnt0,475.9234,475.91942153155003,47740000.0,0.07849233597517014,4,-0.24759999999997717,4,0.9600000000091313
M2I2L1_Cnt0,475.6664,475.66858278154996,34990000.0,0.05997718870639801,4,-0.257000000000005,4,2.800000000002001
M2I2L0_Cnt2,773.1377,773.1354138789001,1476000.0,0.03842202574014664,2,-0.4977000000000089,2,0.4599999999982174
M2I2L0_Cnt2,772.6402,772.6386463789,1929000.0,0.056497685611248016,2,-0.49749999999994543,2,0.5000000000109139
M2I2L0_Cnt2,772.1429,772.1369688789,2682000.0,0.06696999818086624,2,-0.49729999999999563,2,0.5400000000008731
M2I2L0_Cnt2,771.6457,771.6392408789001,2603000.0,0.08406855911016464,2,-0.48500000000001364,2,2.9999999999972715
M2I2L0_Cnt2,770.6396,770.6407958789,1395000.0,0.07326620072126389,2,-0.49689999999998236,2,0.6200000000035288
M2I2L0_Cnt2,770.1429,770.1391183789001,1446000.0,0.08684669435024261,2,-0.4966999999999189,2,0.6600000000162254
M2I1L2_Cnt1,720.2269,720.2236555585667,3237000.0,0.03845928609371185,3,-0.32799999999997453,3,1.6000000000076398
M2I1L2_Cnt1,719.8873,719.8892038919001,4367000.0,0.055560413748025894,3,-0.33960000000001855,3,1.880000000005566
M2I1L2_Cnt1,719.5594,719.5573852252334,4390000.0,0.057227421551942825,3,-0.32789999999999964,3,1.6300000000001091
M2I1L2_Cnt1,719.2199,719.2229335585668,3963000.0,0.08267389982938766,3,-0.32779999999991105,3,1.6600000000266846
M2I1L2_Cnt1,718.8922,718.8884818919,3496000.0,0.0592547208070755,3,-0.32770000000004984,3,1.689999999985048
M2I1L2_Cnt1,718.5529,718.5573035585667,2271000.0,0.07205074280500412,3,-0.3392999999999802,3,1.789999999994052
M2I1L2_Cnt1,718.2253,718.2228518919001,1523000.0,0.05164080113172531,3,-0.32760000000007494,3,1.7199999999775173
M2I1L2_Cnt0,502.9287,502.929735321425,23090000.0,0.040611930191516876,4,-0.2447999999999979,4,2.0800000000008367
M2I1L2_Cnt0,502.6743,502.678896571425,25700000.0,0.05913221463561058,4,-0.25439999999997553,4,1.7599999999902138
M2I1L2_Cnt0,502.4297,502.43003257142504,33120000.0,0.060430556535720825,4,-0.24459999999999127,4,2.1600000000034925
M2I1L2_Cnt0,502.1753,502.17919382142503,25160000.0,0.08798874169588089,4,-0.2544000000000324,4,1.7600000000129512
M2I1L2_Cnt0,501.9308,501.928355071425,25790000.0,0.06355670094490051,4,-0.24450000000001637,4,2.1999999999934516
M2I1L2_Cnt0,501.6766,501.679971321425,15140000.0,0.07668265700340271,4,-0.2541999999999689,4,1.6799999999875581
M2I1L2_Cnt0,501.4323,501.42913257142504,9961000.0,0.05539000406861305,4,-0.24430000000000973,4,2.2799999999961074
M2I1L1_Cnt2,824.6616,824.65651345865,1473000.0,0.03548342362046242,2,-0.48900000000003274,2,2.1999999999934516
M2I1L1_Cnt2,824.1603,824.15974595865,1852000.0,0.05685913562774658,2,-0.48879999999996926,2,2.240000000006148
M2I1L1_Cnt2,823.6592,823.65806845865,2384000.0,0.061847984790802,2,-0.5010999999999513,2,0.21999999999025022
M2I1L1_Cnt2,823.1583,823.16034045865,1880000.0,0.08460640162229538,2,-0.5009000000000015,2,0.18000000000029104
M2I1L1_Cnt2,822.6699,822.6635729586501,2033000.0,0.033494871109724045,2,-0.48840000000006967,2,2.3199999999860665
