Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I3L7_Cnt3,476.4187,476.4163021763667,98040000.0,0.004247434437274933,15,-0.06670000000002574,15,0.05000000003860805
M9I3L7_Cnt3,476.152,476.1499221097,12310000.0,0.00367204868234694,15,-0.066599999999994,15,0.100000000009004
M9I1L7_Cnt5,476.9047,476.90300403289996,24570000.0,0.003345281118527055,13,-0.07620000000002847,13,0.9399999999629927
M8I2L7_Cnt3,501.9308,501.92749535819996,68490000.0,0.0051442645490169525,13,-0.07830000000001291,13,1.7900000000167893
M7I5L3_Cnt2,449.8114,449.80855717914164,1264000.0,0.006900969427078962,12,-0.08330000000000837,12,0.03999999998995918
M7I4L4_Cnt5,640.7534,640.7499846610222,1767000.0,0.004797992762178183,9,-0.11049999999988813,9,0.5500000001006811
M7I4L3_Cnt4,501.6473,501.64474659207997,713800.0,0.006719952914863825,10,-0.09780000000000655,10,2.1999999999934516
M7I2L6_Cnt2,475.9044,475.90192196901666,14050000.0,0.007200246211141348,12,-0.08569999999997435,12,2.8399999999692227
M7I2L6_Cnt2,475.6473,475.65190155234995,3284000.0,0.007589543703943491,12,-0.0857000000000312,12,2.840000000037435
M6I2L2_Cnt6,558.2877,558.2847324257667,2645000.0,0.009670477360486984,6,-0.1651000000000522,6,0.939999999968677
M4I4L0_Cnt4,709.9442,709.9389973689,740100.0,0.017933612689375877,4,-0.2442999999999529,4,2.2800000000188447
M4I4L0_Cnt4,709.6884,709.6899053689,1589000.0,0.017821667715907097,4,-0.244199999999978,4,2.320000000008804
M4I3L2_Cnt1,477.0095,477.0138905919286,775200.0,0.024641191586852074,7,-0.14299999999997226,7,0.09999999998058229
M3I4L0_Cnt1,501.9602,501.96380656712,989100.0,0.028301510959863663,5,-0.20539999999999736,5,2.6999999999986812
M2I3L0_Cnt0,451.405,451.408635741675,22520000.0,0.03773398697376251,4,-0.2504000000000133,4,0.16000000000531145
M2I3L0_Cnt0,451.1546,451.157796991675,28620000.0,0.061748795211315155,4,-0.25039999999995644,4,0.15999999998257408
M2I3L0_Cnt0,450.9044,450.906958241675,32680000.0,0.05008040741086006,4,-0.25020000000000664,4,0.08000000000265572
M2I3L0_Cnt0,450.6541,450.65809424167503,26350000.0,0.09188221395015717,4,-0.25029999999998154,4,0.1199999999926149
