Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M7I1L5_Cnt7,703.1901,703.1837226987,314900.0,0.004489023704081774,7,-0.13889999999992142,7,2.7700000000550062
M6I7L0_Cnt4,580.1756,580.1739998052874,196500.0,0.008326622657477856,8,-0.12619999999992615,8,0.9599999999409192
M6I2L2_Cnt6,558.1142,558.1175065924333,225100.0,0.010837726294994354,6,-0.16499999999996362,6,1.0000000000218279
M6I0L5_Cnt6,702.1837,702.1821155036665,354500.0,0.0065543437376618385,6,-0.16189999999994598,6,2.8600000000324144
M5I0L6_Cnt2,558.1863,558.1810790812999,244500.0,0.013205000199377537,8,-0.12380000000007385,8,0.9599999999409192
M4I3L2_Cnt1,477.1524,477.1558241633571,181900.0,0.019316617399454117,7,-0.14299999999997226,7,0.09999999998058229
M2I2L0_Cnt2,710.6862,710.6895388689001,177200.0,0.04063417762517929,2,-0.5004000000000133,2,0.08000000000265572
M2I2L0_Cnt2,710.186,710.1878613689,523700.0,0.04943358525633812,2,-0.5001999999999498,2,0.03999999998995918
M2I2L0_Cnt2,709.686,709.6901333689001,199900.0,0.06046365946531296,2,-0.5,2,0.0
M2I2L0_Cnt2,709.1978,709.1919493689,1127000.0,0.030043117702007294,2,-0.4882000000000062,2,2.359999999998763
M2I2L0_Cnt2,708.6981,708.6916883689,262700.0,0.052694402635097504,2,-0.4880000000000564,2,2.3999999999887223
M2I2L0_Cnt2,708.187,708.1900108689001,598700.0,0.06410547345876694,2,-0.4995000000000118,2,0.09999999999763531
M2I2L0_Cnt2,707.6876,707.6918268689001,259800.0,0.03185265511274338,2,-0.4994000000000369,2,0.1199999999926149
M2I1L1_Cnt1,477.8105,477.8075526724333,189400.0,0.06635012477636337,3,-0.3339000000000283,3,0.17000000000848559
M2I0L2_Cnt2,813.2319,813.2300605283999,1811000.0,0.04216117039322853,2,-0.4980000000000473,2,0.39999999999054126
M2I0L2_Cnt2,812.7342,812.7323325284001,1535000.0,0.06106802821159363,2,-0.4977000000000089,2,0.4599999999982174
M2I0L2_Cnt2,812.2366,812.2306550284,3597000.0,0.06273582577705383,2,-0.497600000000034,2,0.479999999993197
M2I0L2_Cnt2,811.7391,811.7338875284001,1805000.0,0.05322111025452614,2,-0.48509999999998854,2,2.980000000002292
M2I0L2_Cnt2,811.2294,811.2322100284,1874000.0,0.054674603044986725,2,-0.49729999999999563,2,0.5400000000008731
M2I0L2_Cnt2,810.7323,810.7340260284,926700.0,0.027166657149791718,2,-0.49710000000004584,2,0.5799999999908323
M1I2L0_Cnt1,1268.4474,1268.4482018578,336900.0,0.0776117816567421,1,-0.9949999999998909,1,0.5000000000109139
M1I2L0_Cnt1,1267.4528,1267.4448468578,356500.0,0.09441875666379929,1,-0.9945999999999913,1,0.5400000000008731
M1I2L0_Cnt1,1266.4586,1266.4513118578,507100.0,0.13527816534042358,1,-0.9787000000001171,1,2.1299999999882857
M1I2L0_Cnt1,1265.4647,1265.4549438578001,489300.0,0.03360843285918236,1,-0.9782999999999902,1,2.1700000000009823
M1I2L0_Cnt1,1264.4558,1264.4515888578,506900.0,0.04088640213012695,1,-0.9934000000000651,1,0.659999999993488
M1I2L0_Cnt0,591.2234,591.2203699889001,263200.0,0.0792178064584732,2,-0.49890000000004875,2,0.21999999999025022
M1I2L0_Cnt0,590.7247,590.7226419889,294100.0,0.09689360857009888,2,-0.49869999999998527,2,0.26000000000294676
M1I2L0_Cnt0,590.2263,590.2209644889,354500.0,0.11787610501050949,2,-0.4983999999999469,2,0.3200000000106229
M1I2L0_Cnt0,589.7281,589.7241969889001,352800.0,0.16888660192489624,2,-0.4875999999999294,2,2.4800000000141154
M1I2L0_Cnt0,589.2195,589.2225194888999,405600.0,0.20545929670333862,2,-0.5086000000000013,2,1.7200000000002547
M1I1L1_Cnt1,1368.5032,1368.4901560173,191300.0,0.1519860029220581,1,-0.9850999999998749,1,1.4900000000125146
M1I1L1_Cnt1,1367.5024,1367.4937880173,196000.0,0.03775931894779205,1,-1.0008000000000266,1,0.08000000000265572
M1I1L0_Cnt2,799.1921,799.1886297489,223900.0,0.07819465547800064,1,-0.9996999999999616,1,0.030000000003838068
M1I1L0_Cnt2,798.1931,798.1931737489,216600.0,0.047821082174777985,1,-0.9990000000000236,1,0.09999999999763531
M1I1L0_Cnt2,797.1946,797.1898187488999,177500.0,0.11635365337133408,1,-0.9984999999999218,1,0.15000000000782165
M1I1L0_Cnt1,712.1879,712.1857118689001,381000.0,0.09762129187583923,1,-1.0018999999999778,1,0.18999999999778083
M1I1L0_Cnt1,711.1866,711.1902558689001,601300.0,0.05970172584056854,1,-1.0013000000000147,1,0.13000000000147338
M1I1L0_Cnt1,710.186,710.1869008689,523700.0,0.1452604979276657,1,-1.000599999999963,1,0.05999999999630745
M1I1L0_Cnt1,709.1978,709.1933658689002,1127000.0,0.10406074672937393,1,-0.9882000000000062,1,1.1799999999993815
M1I1L0_Cnt1,708.1985,708.1969978689001,866000.0,0.02585279382765293,1,-0.9876000000000431,1,1.239999999995689
M1I1L0_Cnt1,707.2001,707.1936428689,1799000.0,0.06290253251791,1,-0.9868999999999915,1,1.310000000000855
M1I0L1_Cnt1,815.2245,815.2279110284001,453000.0,0.09015500545501709,1,-1.0095999999999776,1,0.9599999999977626
M1I0L1_Cnt1,814.2404,814.2324550284001,1835000.0,0.06529216468334198,1,-0.9841000000000122,1,1.5899999999987813
M1I0L1_Cnt1,813.2444,813.2389200284,2836000.0,0.02707943320274353,1,-0.9834999999999354,1,1.6500000000064574
M1I0L1_Cnt1,812.2366,812.2355650284001,3597000.0,0.11380494385957718,1,-0.9953000000000429,1,0.4699999999957072
M1I0L1_Cnt1,811.2419,811.2391970284,3347000.0,0.02827363647520542,1,-0.9946999999999662,1,0.5300000000033833
M1I0L1_Cnt1,810.2353,810.2358420283999,2817000.0,0.05809160694479942,1,-0.9941000000000031,1,0.5899999999996908
M11I8L4_Cnt10,724.1289,724.1266712754,231800.0,0.0018702317029237747,12,-0.08219999999994343,12,1.3600000000678847
M11I7L5_Cnt9,669.656,669.6584105064846,423000.0,0.001853990601375699,13,-0.07900000000006457,13,2.7000000000839464
M11I6L6_Cnt13,1017.2877,1017.2899835848667,276400.0,0.0015343575505539775,9,-0.11130000000002838,9,0.1700000000255386
M11I3L8_Cnt5,477.2001,477.2005632090529,27700000.0,0.0021999140735715628,17,-0.05719999999996617,17,2.7600000000575164
M11I3L8_Cnt5,477.1429,477.1415423267,217400.0,0.002163824625313282,17,-0.05720000000002301,17,2.7599999999608826
M11I2L8_Cnt8,558.2276,558.2255019432143,308500.0,0.0019574009347707033,14,-0.07219999999995252,14,1.0799999999335341
M11I2L8_Cnt8,558.1555,558.1545351574999,193400.0,0.002125485334545374,14,-0.07210000000009131,14,0.9400000001278386
M11I2L6_Cnt12,684.1558,684.15720404282,231000.0,0.0018112011021003127,10,-0.1027000000000271,10,2.700000000027103
M11I2L4_Cnt14,711.2448,711.2472022364251,247400.0,0.0024412288330495358,8,-0.12799999999992906,8,2.3999999999432475
M11I1L8_Cnt11,683.1744,683.1737474414637,378200.0,0.001994289690628648,11,-0.09119999999995798,11,0.3199999999537795
M11I1L6_Cnt11,563.1155,563.1191755963,894700.0,0.00255928048864007,11,-0.09320000000002437,11,2.520000000026812
M11I1L11_Cnt10,784.1498,784.1510078684415,245400.0,0.001519532292149961,12,-0.08559999999999945,12,2.719999999999345
M11I1L10_Cnt10,729.1288,729.1259957727416,229400.0,0.00177693460136652,12,-0.08240000000000691,12,1.1199999999917054
M11I10L0_Cnt11,659.1716,659.1665290517273,795800.0,0.0018698683707043529,11,-0.08960000000001855,11,1.439999999979591
M11I0L8_Cnt13,792.6296,792.6284446252445,187700.0,0.0017765475204214454,9,-0.11059999999997672,9,0.46000000002095476
M10I8L3_Cnt12,1017.2877,1017.2866554895501,276400.0,0.002140844240784645,8,-0.12530000000003838,8,0.24000000003070454
M10I6L3_Cnt8,556.1467,556.14681695155,689800.0,0.0025063923094421625,12,-0.08230000000003201,12,1.239999999961583
M10I5L5_Cnt9,684.19,684.1919038733182,467000.0,0.002379112644121051,11,-0.09129999999993288,11,0.4299999999261672
M10I4L5_Cnt11,793.6498,793.6509813752889,238200.0,0.002439865143969655,9,-0.11059999999997672,9,0.46000000002095476
M10I3L4_Cnt11,658.1412,658.1437812489222,500400.0,0.0027794032357633114,9,-0.11189999999999145,9,0.7099999999923057
M10I2L8_Cnt10,792.1259,792.1237102965,178300.0,0.00195374246686697,10,-0.09829999999999472,10,1.700000000005275
M10I2L7_Cnt5,455.1985,455.19480609443997,539100.0,0.003337633330374956,15,-0.06519999999994752,15,2.2000000000787168
M10I2L5_Cnt11,669.1479,669.1489477110889,476800.0,0.0023262230679392815,9,-0.1128999999999678,9,1.6099999999710235
M10I1L8_Cnt9,661.2686,661.2712630087364,658400.0,0.002107132924720645,11,-0.08979999999996835,11,1.2200000000348155
M10I0L5_Cnt13,726.1151,726.118988026,246100.0,0.0025677329394966364,7,-0.1411000000000513,7,1.2299999999640931
M10I0L11_Cnt7,656.1274,656.1243054455692,225200.0,0.0025218722876161337,13,-0.07820000000003802,13,1.660000000049422
M0I1L0_Cnt0,625.1884,625.1827939889,276700.0,0.12187427282333374,1,-0.9933999999999514,1,0.6600000000048567
M0I1L0_Cnt0,624.1849,624.1873379888999,340900.0,0.07453399151563644,1,-0.9926000000000386,1,0.7399999999961437
M0I1L0_Cnt0,623.1821,623.1839829889,259200.0,0.18134893476963043,1,-1.0027999999999793,1,0.27999999999792635
M0I1L0_Cnt0,622.1911,622.1904479888999,374700.0,0.1299135386943817,1,-0.9909999999999854,1,0.9000000000014552
M0I0L1_Cnt0,728.2216,728.2249931484,404300.0,0.11255306005477905,1,-1.0013999999999896,1,0.13999999999896318
M0I0L1_Cnt0,727.2327,727.2295371484,403800.0,0.08151331543922424,1,-0.9888999999999442,1,1.1100000000055843
M0I0L1_Cnt0,726.2327,726.2261821484,413300.0,0.16747896373271942,1,-1.0,1,0.0
M0I0L1_Cnt0,725.2333,725.2326471484,358200.0,0.14207857847213745,1,-0.9876000000000431,1,1.239999999995689
M0I0L1_Cnt0,724.2346,724.2292921484,221100.0,0.291917622089386,1,-0.9986999999999853,1,0.13000000000147338
L+H,662.3127,662.3113251803001,1693000.0,0.2921288311481476,1,-1.0,1,0.0
L+H,661.3135,661.3079701803,3848000.0,0.6002140045166016,1,-0.9991999999999734,1,0.08000000000265572
I+H,558.2689,558.2657710208,24940000.0,0.6499214172363281,1,-1.000599999999963,1,0.05999999999630745
