Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I2L5_Cnt8,410.0733,410.07383390802,279300.0,0.004588776733726263,10,-0.09729999999996153,10,2.7000000000384716
M6I6L0_Cnt6,481.5962,481.5949164860999,154200.0,0.00838958378881216,6,-0.16289999999997917,6,2.2600000000124965
M6I6L0_Cnt6,481.4334,481.42885515276663,302500.0,0.012505820952355862,6,-0.16280000000000427,6,2.3199999999974352
M3I3L0_Cnt3,482.0945,482.09364081943323,422800.0,0.038670144975185394,3,-0.3353999999999928,3,0.6199999999978445
M3I3L0_Cnt3,481.7591,481.7615181527667,240500.0,0.028821570798754692,3,-0.3353999999999928,3,0.6199999999978445
M3I3L0_Cnt3,481.4238,481.42801081943327,205800.0,0.03370123729109764,3,-0.3352999999999611,3,0.5899999999883221
M3I3L0_Cnt3,481.0983,481.09619215276666,585200.0,0.032542869448661804,3,-0.32550000000003365,3,2.3499999999899046
M3I3L0_Cnt3,480.7633,480.7617404861,279900.0,0.050147444009780884,3,-0.33499999999997954,3,0.4999999999938609
M3I3L0_Cnt3,480.4284,480.42961781943336,306300.0,0.037375811487436295,3,-0.33490000000000464,3,0.4700000000013915
M3I3L0_Cnt3,480.0936,480.0961104860999,410400.0,0.029135843738913536,3,-0.33480000000002974,3,0.44000000000892214
M2I3L0_Cnt2,644.6816,644.6781332891501,205300.0,0.07479814440011978,2,-0.49879999999996016,2,0.24000000000796717
M2I3L0_Cnt2,644.183,644.17994928915,297700.0,0.03716561943292618,2,-0.49860000000001037,2,0.27999999999792635
M2I2L1_Cnt2,697.7049,697.6993553689,238700.0,0.05743764340877533,2,-0.4958000000000311,2,0.8399999999937791
M2I2L1_Cnt2,697.1977,697.1976778689,374800.0,0.07926218211650848,2,-0.4956999999999425,2,0.860000000011496
M2I2L1_Cnt2,696.7022,696.7009103688999,472700.0,0.05005721375346184,2,-0.4955000000001064,2,0.8999999999787178
M2I2L1_Cnt2,696.1954,696.1992328689,596000.0,0.06907741725444794,2,-0.5067999999999984,2,1.3599999999996726
M2I2L1_Cnt2,695.7003,695.7010488689,569500.0,0.034323111176490784,2,-0.49509999999997945,2,0.9800000000041109
M2I2L0_Cnt2,481.5962,481.5962329861,154200.0,0.04700356349349022,2,-0.498299999999972,2,0.3400000000056025
M2I2L0_Cnt2,481.0983,481.0945554861,585200.0,0.10864631831645966,2,-0.49790000000001555,2,0.41999999999688953
M2I1L1_Cnt2,533.6193,533.61506056585,168200.0,0.06743064522743225,2,-0.4942000000000917,2,1.1599999999816646
M2I1L1_Cnt2,533.1153,533.11733256585,350900.0,0.05100513994693756,2,-0.5039999999999054,2,0.7999999999810825
M2I1L1_Cnt2,532.6116,532.61565506585,240100.0,0.10033681243658066,2,-0.5037000000000944,2,0.7400000000188811
M2I1L1_Cnt2,532.1181,532.1174710658499,357000.0,0.04985524341464043,2,-0.49349999999992633,2,1.3000000000147338
M2I1L1_Cnt2,531.6148,531.61721006585,359800.0,0.08744406700134277,2,-0.5033000000000811,2,0.6600000000162254
M2I1L1_Cnt2,531.1218,531.11902606585,467000.0,0.04344911128282547,2,-0.49299999999993815,2,1.4000000000123691
M2I0L2_Cnt3,1254.2839,1254.2800591712,250000.0,0.055319711565971375,1,-0.9895000000001346,1,1.0499999999865395
M2I0L2_Cnt3,1253.2794,1253.2795371712,385800.0,0.06468567252159119,1,-0.9892000000002099,1,1.0799999999790089
M2I0L2_Cnt3,1252.2906,1252.2831691712,396100.0,0.04821142181754112,1,-0.9887999999998556,1,1.1200000000144428
M2I0L2_Cnt2,585.6346,585.6378376456,840000.0,0.036370739340782166,2,-0.49660000000005766,2,0.6799999999884676
M2I0L2_Cnt2,585.1383,585.1361601456,2233000.0,0.062273405492305756,2,-0.4963000000000193,2,0.7399999999961437
M2I0L2_Cnt2,584.6422,584.6384321456001,3484000.0,0.054119665175676346,2,-0.4960999999999558,2,0.7800000000088403
M2I0L2_Cnt2,584.1357,584.1367546456,5472000.0,0.09266283363103867,2,-0.50649999999996,2,1.2999999999919964
M2I0L2_Cnt2,583.64,583.6399871456001,8140000.0,0.04716557636857033,2,-0.4957000000000562,2,0.8599999999887586
M2I0L2_Cnt2,583.134,583.1383096456,9673000.0,0.08075615018606186,2,-0.5059999999999718,2,1.1999999999943611
M2I0L2_Cnt2,582.6387,582.6401256455999,10650000.0,0.040126025676727295,2,-0.49530000000004293,2,0.9399999999914144
M1I2L0_Cnt1,808.2617,808.2637880922,155100.0,0.06039053201675415,1,-0.9929999999999382,1,0.7000000000061846
M1I1L0_Cnt1,482.0945,482.0930004861,422800.0,0.17653974890708923,1,-0.9971000000000458,1,0.28999999999541615
M1I1L0_Cnt1,481.0983,481.09946548610003,585200.0,0.06656229496002197,1,-0.9961999999999875,1,0.380000000001246
M1I1L0_Cnt1,480.0936,480.0961104861,410400.0,0.3077106475830078,1,-1.004700000000014,1,0.4700000000013915
M1I1L0_Cnt1,479.0995,479.0997424861,220900.0,0.07644746452569962,1,-0.9941000000000031,1,0.5899999999996908
M1I0L1_Cnt1,587.1355,587.1340106456,143400.0,0.1095682680606842,1,-1.0050999999999704,1,0.509999999997035
