Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I5L4_Cnt7,538.1256,538.1295258684455,149200.0,0.004597722087055445,11,-0.09109999999998308,11,0.20999999998139174
M9I0L10_Cnt5,485.618,485.61538665815385,200800.0,0.00524002593010664,13,-0.07690000000002328,13,0.029999999969732016
M5I0L4_Cnt5,691.0112,691.01062679248,191500.0,0.021710345521569252,5,-0.19499999999993634,5,2.5000000000318323
M1I2L0_Cnt0,361.6305,361.63029660610005,119300.0,0.13128997385501862,2,-0.4981000000000222,2,0.37999999999556167
M1I1L1_Cnt0,414.1492,414.14984118585005,231200.0,0.0817362368106842,2,-0.49759999999997717,2,0.48000000000456566
M1I1L1_Cnt0,413.6519,413.64816368585,143100.0,0.16079072654247284,2,-0.49729999999999563,2,0.5400000000008731
M1I1L1_Cnt0,413.155,413.15139618585005,157900.0,0.14246712625026703,2,-0.4969000000000392,2,0.6199999999921602
M1I1L1_Cnt0,412.6494,412.64971868585,196400.0,0.2802599370479584,2,-0.5055999999999585,2,1.1199999999917054
M11I6L2_Cnt8,414.0692,414.0672261005571,308200.0,0.004078601486980915,14,-0.07110000000000127,14,0.4599999999982174
M11I2L9_Cnt8,536.1227,536.1241797387571,196200.0,0.002336787758395076,14,-0.07079999999996289,14,0.8800000000519503
L+H,433.2122,433.2140697975,944800.0,0.7294593453407288,1,-1.0090000000000146,1,0.9000000000014552
I+H,330.1745,330.171870638,2174000.0,0.7898703813552856,1,-1.0,1,0.0
