Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M2I3L0_Cnt2,1050.7694,1050.7698913733502,840800.0,0.05053955316543579,2,-0.49520000000006803,2,0.959999999986394
M2I3L0_Cnt2,1050.2743,1050.26821387335,700100.0,0.08126579225063324,2,-0.49509999999986576,2,0.9800000000268483
M2I3L0_Cnt1,651.5263,651.5288561189001,8084000.0,0.03580252826213837,3,-0.3342999999999847,3,0.28999999999541615
M2I3L0_Cnt1,651.1921,651.1944044522334,10330000.0,0.05807418003678322,3,-0.3342000000000098,3,0.26000000000294676
M2I3L0_Cnt1,650.858,650.8625857855667,11560000.0,0.05327416583895683,3,-0.3341000000000349,3,0.23000000001047738
M2I3L0_Cnt1,650.524,650.5281341189001,9362000.0,0.0864143818616867,3,-0.33399999999994634,3,0.19999999998390194
M2I3L0_Cnt0,451.405,451.408635741675,41480000.0,0.03773398697376251,4,-0.2504000000000133,4,0.16000000000531145
M2I3L0_Cnt0,451.1546,451.157796991675,51370000.0,0.061748795211315155,4,-0.25039999999995644,4,0.15999999998257408
M2I3L0_Cnt0,450.9044,450.906958241675,58790000.0,0.05008040741086006,4,-0.25020000000000664,4,0.08000000000265572
M2I3L0_Cnt0,450.6541,450.65809424167503,46460000.0,0.09188221395015717,4,-0.25029999999998154,4,0.1199999999926149
M2I2L1_Cnt2,1103.2922,1103.2903964531,719800.0,0.03528440743684769,2,-0.49299999999993815,2,1.4000000000123691
M2I2L1_Cnt2,1102.7993,1102.7887189531,788600.0,0.05348071828484535,2,-0.49290000000019063,2,1.419999999961874
M2I2L1_Cnt2,1102.2921,1102.2909909531,960300.0,0.052503202110528946,2,-0.49270000000001346,2,1.459999999997308
M2I2L1_Cnt2,1101.2924,1101.2876359531,732900.0,0.059819016605615616,2,-0.49250000000006366,2,1.499999999987267
M2I2L1_Cnt2,1100.7855,1100.7908684531,459700.0,0.06935378909111023,2,-0.49250000000006366,2,1.499999999987267
M2I2L1_Cnt1,685.5377,685.5418041720667,9915000.0,0.0568971261382103,3,-0.342899999999986,3,2.869999999995798
M2I2L1_Cnt1,685.2063,685.2099855053999,11620000.0,0.055399321019649506,3,-0.33139999999991687,3,0.5800000000249383
M2I2L1_Cnt1,684.8751,684.8755338387333,9671000.0,0.08466292917728424,3,-0.33120000000008076,3,0.6399999999757711
M2I2L1_Cnt1,684.5438,684.5410821720667,9114000.0,0.06416197121143341,3,-0.331299999999942,3,0.6100000000174077
M2I2L1_Cnt1,684.2127,684.2099038387333,5616000.0,0.07378419488668442,3,-0.3310999999999922,3,0.6700000000023465
M2I2L1_Cnt1,683.8817,683.8754521720666,3647000.0,0.05591749772429466,3,-0.3310000000000173,3,0.6999999999948159
M2I2L1_Cnt0,477.1716,477.16918553155,65170000.0,0.03927908092737198,4,-0.24790000000001555,4,0.8399999999937791
M2I2L1_Cnt0,476.9142,476.91834678155,69910000.0,0.06052771210670471,4,-0.2574000000000183,4,2.9600000000073123
M2I2L1_Cnt0,476.6664,476.66948278155,91500000.0,0.05844727158546448,4,-0.2477999999999838,4,0.8800000000064756
M2I2L1_Cnt0,476.4187,476.41864403155,80560000.0,0.09006524085998535,4,-0.2477000000000089,4,0.9199999999964348
M2I2L1_Cnt0,476.171,476.16780528155,77760000.0,0.06882022321224213,4,-0.2477000000000089,4,0.9199999999964348
M2I2L1_Cnt0,475.9234,475.91942153155003,46080000.0,0.07849233597517014,4,-0.24759999999997717,4,0.9600000000091313
M2I2L1_Cnt0,475.6664,475.66858278154996,31050000.0,0.05997718870639801,4,-0.257000000000005,4,2.800000000002001
M2I2L0_Cnt2,773.1377,773.1354138789001,895000.0,0.03842202574014664,2,-0.4977000000000089,2,0.4599999999982174
M2I2L0_Cnt2,772.6402,772.6386463789,1104000.0,0.056497685611248016,2,-0.49749999999994543,2,0.5000000000109139
M2I2L0_Cnt2,772.1429,772.1369688789,1573000.0,0.06696999818086624,2,-0.49729999999999563,2,0.5400000000008731
M2I2L0_Cnt2,771.6457,771.6392408789001,1569000.0,0.08406855911016464,2,-0.48500000000001364,2,2.9999999999972715
M2I2L0_Cnt2,770.6396,770.6407958789,894900.0,0.07326620072126389,2,-0.49689999999998236,2,0.6200000000035288
