Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I5L5_Cnt9,637.6462,637.6411983742778,181800.0,0.006312753073871136,9,-0.11029999999993834,9,0.7300000000554974
M9I4L4_Cnt10,640.6694,640.6686456733499,597400.0,0.006306188181042671,8,-0.12160000000005766,8,2.7199999999538704
M9I3L6_Cnt8,536.1671,536.17000235319,232000.0,0.00735385762527585,10,-0.10099999999999909,10,0.9999999999990905
M9I3L5_Cnt9,564.048,564.0496659062555,1718000.0,0.007329938933253288,9,-0.11400000000003274,9,2.6000000000294676
M9I2L6_Cnt10,666.0582,666.055152213225,212800.0,0.00681709498167038,8,-0.12389999999993506,8,0.8800000000519503
M9I2L5_Cnt9,527.5917,527.5864892833555,1513000.0,0.007685086224228144,9,-0.11030000000005202,9,0.7299999999531792
M9I1L9_Cnt7,532.0922,532.0941392024091,715400.0,0.006471375469118357,11,-0.0905999999999949,11,0.3400000000056025
M8I4L2_Cnt8,486.637,486.63886088444997,240800.0,0.012117201462388039,8,-0.1250999999999749,8,0.07999999997991836
M8I3L6_Cnt8,662.0994,662.0969275664875,3007000.0,0.006850456353276968,8,-0.12350000000003547,8,1.1999999999716238
M8I2L6_Cnt7,535.6316,535.6286845039778,337800.0,0.007026228122413158,9,-0.1110999999999649,9,0.010000000031595846
M8I2L5_Cnt8,566.6734,566.674802520025,376200.0,0.009290847927331924,8,-0.12469999999996162,8,0.24000000003070454
M7I5L3_Cnt6,536.5815,536.5809974584125,318000.0,0.013597683049738407,8,-0.12130000000001928,8,2.959999999984575
M7I1L7_Cnt6,588.4781,588.4771276631625,211300.0,0.010067488066852093,8,-0.1270999999999276,8,1.6799999999420834
M7I1L5_Cnt6,480.4279,480.4255664717626,436700.0,0.010590407997369766,8,-0.12439999999998008,8,0.48000000001593435
M6I3L3_Cnt5,488.4872,488.49168943787146,214000.0,0.018686620518565178,7,-0.14470000000000027,7,1.290000000000191
M6I1L2_Cnt6,413.6402,413.64253607955,3491000.0,0.01616940274834633,6,-0.16870000000000118,6,1.2200000000007094
M6I1L2_Cnt6,413.4716,413.4753102462167,909500.0,0.018687371164560318,6,-0.16859999999996944,6,1.1599999999816646
M6I1L2_Cnt6,412.4782,412.4762249128834,668800.0,0.018029935657978058,6,-0.16849999999999454,6,1.0999999999967258
M5I3L1_Cnt3,312.601,312.59958325055715,203800.0,0.022737586870789528,7,-0.13889999999997826,7,2.770000000015216
M5I2L2_Cnt5,519.4235,519.42694693868,212700.0,0.01628013886511326,5,-0.19899999999995543,5,0.5000000000222826
M5I2L2_Cnt5,518.4294,518.4287155386799,336300.0,0.02242506854236126,5,-0.19870000000003074,5,0.6499999999846295
M5I1L2_Cnt5,453.5984,453.59413781745997,402400.0,0.02060878463089466,5,-0.19519999999999982,5,2.400000000000091
M5I1L2_Cnt5,452.5951,452.59590641746,223600.0,0.022652696818113327,5,-0.20420000000001437,5,2.100000000007185
M3I0L3_Cnt2,447.8261,447.8273205192,312700.0,0.04030335322022438,4,-0.24939999999998008,4,0.24000000000796717
M1I2L0_Cnt1,875.2042,875.2049646022,1294000.0,0.10908734798431396,1,-1.0072999999999865,1,0.729999999998654
M1I2L0_Cnt1,874.2103,874.2095086022,1138000.0,0.07198084890842438,1,-0.9939000000000533,1,0.6099999999946704
M1I2L0_Cnt1,873.204,873.2061536022,2080000.0,0.16232198476791382,1,-1.0063000000000102,1,0.6300000000010186
M1I2L0_Cnt1,872.2113,872.2126186022001,1447000.0,0.12546338140964508,1,-0.9926999999998998,1,0.7300000000100226
M1I2L0_Cnt1,871.2062,871.2092636022,2870000.0,0.2829289436340332,1,-1.005100000000084,1,0.5100000000084037
M1I2L0_Cnt0,363.1282,363.1264696061,2295000.0,0.11700724810361862,2,-0.4992000000000303,2,0.15999999999394277
M1I2L0_Cnt0,362.6294,362.6287416061,1724000.0,0.0753236785531044,2,-0.498800000000017,2,0.2399999999965985
M1I2L0_Cnt0,361.1267,361.1286191061,5561000.0,0.30347001552581787,2,-0.5060999999999467,2,1.2199999999893407
M1I1L1_Cnt2,1125.1991,1125.2003781517,196400.0,0.13976041972637177,1,-0.9955999999999676,1,0.4400000000032378
M1I1L1_Cnt2,1124.2037,1124.2068431517,258000.0,0.1291029304265976,1,-0.9954000000000178,1,0.4599999999982174
M1I1L1_Cnt2,1123.209,1123.2034881517,252100.0,0.2436039000749588,1,-0.9946999999999662,1,0.5300000000033833
M1I1L1_Cnt1,978.2487,978.2471637617,936800.0,0.1007441058754921,1,-0.9967000000000326,1,0.329999999996744
M1I1L1_Cnt1,977.2525,977.2517077617001,824500.0,0.07782509177923203,1,-0.9961999999999307,1,0.38000000000693035
M1I1L1_Cnt1,976.2568,976.2483527617001,1292000.0,0.14990723133087158,1,-0.9957000000000562,1,0.4299999999943793
M1I1L1_Cnt1,975.2616,975.2548177617,918200.0,0.13564996421337128,1,-0.9815999999999576,1,1.8400000000042382
M1I1L1_Cnt1,974.2533,974.2514627616999,1833000.0,0.26128992438316345,1,-0.9947000000000799,1,0.5299999999920146
M1I1L1_Cnt0,414.6438,414.64756918585,3075000.0,0.10805828124284744,2,-0.5067000000000235,2,1.340000000004693
M1I1L1_Cnt0,414.1463,414.14984118585005,3284000.0,0.0817362368106842,2,-0.4975000000000023,2,0.49999999999954525
M1I1L1_Cnt0,413.6491,413.64816368585,4890000.0,0.16079072654247284,2,-0.49720000000002074,2,0.5599999999958527
M1I1L1_Cnt0,413.1522,413.15139618585005,3865000.0,0.14246712625026703,2,-0.49689999999998236,2,0.6200000000035288
M1I1L1_Cnt0,412.6467,412.64971868585,7011000.0,0.2802599370479584,2,-0.5054999999999836,2,1.0999999999967258
M1I0L2_Cnt0,466.1674,466.1686687656,751500.0,0.09979374706745148,2,-0.4995000000000118,2,0.09999999999763531
M1I0L2_Cnt0,465.6681,465.6709407656,751800.0,0.08672729879617691,2,-0.4993000000000052,2,0.13999999999896318
M1I0L2_Cnt0,465.1785,465.1741732656,719100.0,0.04332688823342323,2,-0.4895999999999958,2,2.0800000000008367
M1I0L2_Cnt0,464.6703,464.67249576560005,777500.0,0.15116660296916962,2,-0.498800000000017,2,0.2399999999965985
M1I0L2_Cnt0,464.1719,464.1708182656,1223000.0,0.25882506370544434,2,-0.49840000000000373,2,0.3199999999992542
M11I9L3_Cnt9,486.0691,486.06713632782305,407100.0,0.004906137008219957,13,-0.07699999999999818,13,0.09999999999763531
M11I9L3_Cnt10,539.0713,539.069012720975,329800.0,0.004468945786356926,12,-0.08100000000001728,12,2.7999999999792635
M11I9L2_Cnt11,562.0493,562.0521534796454,2929000.0,0.003593974281102419,11,-0.09320000000002437,11,2.520000000026812
M11I6L6_Cnt10,565.0746,565.0789246775166,197600.0,0.0032503032125532627,12,-0.08299999999996999,12,0.400000000036016
M11I6L5_Cnt9,476.5997,476.5994711518923,496300.0,0.005063701421022415,13,-0.07620000000002847,13,0.9399999999629927
M11I6L5_Cnt12,664.066,664.0652311144601,372200.0,0.003135518403723836,10,-0.10119999999994889,10,1.1999999999488864
M11I6L2_Cnt12,534.6019,534.60304668478,262100.0,0.005237509496510029,10,-0.10090000000002419,10,0.9000000000241926
M11I5L7_Cnt11,639.179,639.1774845163363,408600.0,0.003305395133793354,11,-0.08830000000000382,11,2.869999999995798
M11I5L6_Cnt10,537.5626,537.5656328770083,382300.0,0.0038774211425334215,12,-0.08090000000004238,12,2.919999999949141
M11I5L6_Cnt10,537.1478,537.1492049603418,593100.0,0.0034576156176626682,12,-0.08090000000004238,12,2.919999999949141
M11I3L9_Cnt10,590.5869,590.590112300725,485900.0,0.004278097301721573,12,-0.0848999999999478,12,1.879999999937354
M11I3L5_Cnt15,872.1469,872.1436409280428,176300.0,0.0029092514887452126,7,-0.14170000000001437,7,0.809999999989941
M11I2L9_Cnt10,563.0741,563.0761622502167,468300.0,0.004231570288538933,12,-0.08289999999999509,12,0.5200000000058935
M11I2L5_Cnt12,532.5956,532.59930187202,596800.0,0.005278673022985458,10,-0.1008000000000493,10,0.8000000000492946
M11I2L10_Cnt6,412.0795,412.0820056380125,3292000.0,0.00475393608212471,16,-0.06200000000001182,16,0.7999999999810825
M11I2L10_Cnt11,667.0948,667.0974742871091,4172000.0,0.0034555622842162848,11,-0.09010000000000673,11,0.8899999999925967
M11I1L5_Cnt14,662.0881,662.0912392367625,1167000.0,0.004080138169229031,8,-0.12359999999989668,8,1.1200000000826549
M11I11L0_Cnt11,543.5898,543.5899577233727,5360000.0,0.004139187280088663,11,-0.09170000000005984,11,0.8700000000658292
M11I10L2_Cnt12,666.0694,666.0689759272201,574300.0,0.003121144836768508,10,-0.10140000000001237,10,1.4000000000123691
M11I0L9_Cnt12,639.6536,639.64899065704,311400.0,0.004462073091417551,10,-0.09929999999997108,10,0.7000000000289219
M11I0L11_Cnt10,580.5856,580.5834954434666,189700.0,0.003082452341914177,12,-0.08420000000000982,12,1.040000000011787
M11I0L10_Cnt10,544.5671,544.5656501296667,886700.0,0.003483211388811469,12,-0.08150000000000546,12,2.1999999999934516
M11I0L10_Cnt10,544.0682,544.0662675463334,1016000.0,0.0033742408268153667,12,-0.08150000000000546,12,2.1999999999934516
M10I9L2_Cnt9,529.0663,529.0677304087363,272400.0,0.0045875608921051025,11,-0.09030000000007021,11,0.6699999999227657
M10I9L1_Cnt13,854.6171,854.6205051843571,175300.0,0.004479925613850355,7,-0.14029999999991105,7,1.790000000062264
M10I7L2_Cnt12,701.1547,701.1585594317376,240500.0,0.0049635376781225204,8,-0.1271999999999025,8,1.7599999999220017
M10I5L5_Cnt9,527.6117,527.6093897607726,648400.0,0.005356769077479839,11,-0.09029999999995653,11,0.6700000000478212
M10I4L6_Cnt9,536.6118,536.6136168661818,362900.0,0.004657271318137646,11,-0.09100000000000819,11,0.100000000009004
M10I3L5_Cnt14,981.1857,981.1891796843835,198600.0,0.004428260028362274,6,-0.16399999999998727,6,1.6000000000076398
M10I2L9_Cnt11,760.1025,760.1048100436224,214500.0,0.004087609238922596,9,-0.10840000000007421,9,2.4399999999332067
M10I1L9_Cnt9,565.0746,565.0792803642272,197600.0,0.005404736381024122,11,-0.09339999999997417,11,2.7399999999715874
M10I1L9_Cnt6,412.0706,412.0725719883214,663500.0,0.006450391374528408,14,-0.07089999999999463,14,0.7400000000075124
M10I1L8_Cnt9,525.6087,525.6062681128092,575800.0,0.0047125257551670074,11,-0.09000000000003183,11,0.9999999999649845
M10I1L4_Cnt13,664.0885,664.0917502483571,3696000.0,0.007179970387369394,7,-0.14620000000002165,7,2.340000000015152
M10I1L10_Cnt7,488.0918,488.0904016917001,4732000.0,0.004805026110261679,13,-0.07720000000000482,13,0.3600000000062664
M10I0L8_Cnt11,639.1569,639.1562049349778,545900.0,0.004727764055132866,9,-0.11040000000002692,9,0.6399999999757711
M10I0L6_Cnt11,542.5525,542.5549220981778,193800.0,0.0054910918697714806,9,-0.11180000000001655,9,0.6200000000148975
M0I0L1_Cnt0,499.1357,499.1356367656,299100.0,0.05943945050239563,1,-0.9951000000000363,1,0.4899999999963711
M0I0L1_Cnt0,498.1319,498.1322817656,456700.0,0.203542560338974,1,-1.0038000000000125,1,0.380000000001246
M0I0L1_Cnt0,497.1389,497.1387467656,311700.0,0.10360359400510788,1,-0.992999999999995,1,0.7000000000005002
L+H,433.2164,433.2140697975,8298000.0,0.7294593453407288,1,-0.9997999999999934,1,0.02000000000066393
