Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I2L4_Cnt10,558.1331,558.128023021825,256400.0,0.008433320559561253,8,-0.12369999999998527,8,1.040000000011787
M7I4L4_Cnt4,410.0822,410.07863730468,6769000.0,0.011720454320311546,10,-0.09719999999998663,10,2.8000000000133696
M2I0L2_Cnt2,646.5892,646.5875396556,257000.0,0.07603394985198975,2,-0.4995000000000118,2,0.09999999999763531
M2I0L2_Cnt2,646.0898,646.0858621556,357600.0,0.12553468346595764,2,-0.4994000000000369,2,0.1199999999926149
M2I0L2_Cnt2,645.5906,645.5890946556001,317400.0,0.06626398861408234,2,-0.49919999999997344,2,0.16000000000531145
M2I0L2_Cnt2,645.0917,645.0874171556,421200.0,0.10940414667129517,2,-0.49890000000004875,2,0.21999999999025022
M1I0L1_Cnt1,646.0898,646.0907721556,357600.0,0.1001683920621872,1,-0.9989000000000487,1,0.10999999999512511
M1I0L1_Cnt1,645.0917,645.0874171556,421200.0,0.33076298236846924,1,-0.9981000000000222,1,0.18999999999778083
M11I8L3_Cnt12,644.0612,644.05605038256,364700.0,0.0034068322274833918,10,-0.09960000000000946,10,0.39999999999054126
M11I4L8_Cnt10,582.0804,582.0860569541001,281900.0,0.00339800538495183,12,-0.08429999999998472,12,1.1599999999816646
M11I3L4_Cnt14,690.105,690.1068587925874,323600.0,0.0047054169699549675,8,-0.12619999999992615,8,0.9599999999409192
M11I12L0_Cnt12,646.0565,646.0597951953199,273900.0,0.0033897983375936747,10,-0.09989999999993415,10,0.10000000006584742
M11I0L11_Cnt10,580.1655,580.1670675268,1204000.0,0.0032550604082643986,12,-0.08410000000003492,12,0.9200000000419095
M10I2L9_Cnt11,760.1102,760.1048100436224,329500.0,0.004087609238922596,9,-0.10829999999998563,9,2.530000000012933
M10I1L8_Cnt9,525.6038,525.6062681128092,3072000.0,0.0047125257551670074,11,-0.09000000000003183,11,0.9999999999649845
L+H,433.2122,433.2140697975,3269000.0,0.7294593453407288,1,-1.0090000000000146,1,0.9000000000014552
I+H,330.1745,330.171870638,7415000.0,0.7898703813552856,1,-1.0,1,0.0
