Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I8L1_Cnt9,555.1591,555.1593986804888,398400.0,0.006715311203151941,9,-0.11310000000003129,9,1.790000000028158
M9I4L4_Cnt10,640.1724,640.16918304835,565600.0,0.00654229149222374,8,-0.12149999999996908,8,2.8000000000247383
M9I3L7_Cnt9,660.2029,660.2069819652778,397200.0,0.005765056237578392,9,-0.11210000000005493,9,0.8900000000494401
M9I3L5_Cnt9,564.048,564.0496659062555,583600.0,0.007329938933253288,9,-0.11400000000003274,9,2.6000000000294676
M8I7L1_Cnt9,657.1898,657.1927213597571,464600.0,0.008561838418245316,7,-0.14549999999997,7,1.8499999999789907
M8I7L1_Cnt8,556.1776,556.1750167660375,963300.0,0.009494963102042675,8,-0.12340000000006057,8,1.2799999999515421
M8I3L6_Cnt8,662.0994,662.0969275664875,424600.0,0.006850456353276968,8,-0.12350000000003547,8,1.1999999999716238
M8I2L7_Cnt8,675.2241,675.227053836425,384200.0,0.006980445235967636,8,-0.12469999999996162,8,0.24000000003070454
M8I0L8_Cnt9,760.2349,760.234920519257,527900.0,0.008027194067835808,7,-0.14439999999990505,7,1.0799999999335341
M7I4L4_Cnt7,649.6595,649.6632070309714,383200.0,0.009797855280339718,7,-0.14459999999996853,7,1.219999999977972
M7I4L4_Cnt4,410.0797,410.07863730468,5675000.0,0.011720454320311546,10,-0.09719999999998663,10,2.8000000000133696
M6I1L2_Cnt6,413.6402,413.64253607955,2330000.0,0.01616940274834633,6,-0.16870000000000118,6,1.2200000000007094
M6I1L2_Cnt6,413.4716,413.4753102462167,1119000.0,0.018687371164560318,6,-0.16859999999996944,6,1.1599999999816646
M6I1L2_Cnt6,412.4782,412.4762249128834,438400.0,0.018029935657978058,6,-0.16849999999999454,6,1.0999999999967258
M5I0L6_Cnt5,732.5267,732.52809310872,645800.0,0.017171476036310196,5,-0.20079999999995835,5,0.39999999997917257
M3I1L3_Cnt3,756.8093,756.8062960243001,401700.0,0.03794064000248909,3,-0.3242000000000189,3,2.7399999999943248
M1I2L0_Cnt1,873.204,873.2061536022,489800.0,0.16232198476791382,1,-1.0063000000000102,1,0.6300000000010186
M1I2L0_Cnt1,872.2113,872.2126186022001,611300.0,0.12546338140964508,1,-0.9926999999998998,1,0.7300000000100226
M1I2L0_Cnt1,871.2062,871.2092636022,573200.0,0.2829289436340332,1,-1.005100000000084,1,0.5100000000084037
M1I2L0_Cnt0,362.6294,362.6287416061,582900.0,0.0753236785531044,2,-0.498800000000017,2,0.2399999999965985
M1I2L0_Cnt0,361.1267,361.1286191061,1296000.0,0.30347001552581787,2,-0.5060999999999467,2,1.2199999999893407
M1I1L1_Cnt1,976.2568,976.2483527617001,463700.0,0.14990723133087158,1,-0.9957000000000562,1,0.4299999999943793
M1I1L1_Cnt1,975.2616,975.2548177617,430000.0,0.13564996421337128,1,-0.9815999999999576,1,1.8400000000042382
M1I1L1_Cnt1,974.2533,974.2514627616999,441800.0,0.26128992438316345,1,-0.9947000000000799,1,0.5299999999920146
M1I1L1_Cnt0,414.6438,414.64756918585,1886000.0,0.10805828124284744,2,-0.5067000000000235,2,1.340000000004693
M1I1L1_Cnt0,414.1463,414.14984118585005,2514000.0,0.0817362368106842,2,-0.4975000000000023,2,0.49999999999954525
M1I1L1_Cnt0,413.6491,413.64816368585,2890000.0,0.16079072654247284,2,-0.49720000000002074,2,0.5599999999958527
M1I1L1_Cnt0,413.1522,413.15139618585005,2493000.0,0.14246712625026703,2,-0.49689999999998236,2,0.6200000000035288
M1I1L1_Cnt0,412.6467,412.64971868585,3890000.0,0.2802599370479584,2,-0.5054999999999836,2,1.0999999999967258
M1I0L2_Cnt0,466.1674,466.1686687656,1323000.0,0.09979374706745148,2,-0.4995000000000118,2,0.09999999999763531
M1I0L2_Cnt0,465.6681,465.6709407656,1336000.0,0.08672729879617691,2,-0.4993000000000052,2,0.13999999999896318
M1I0L2_Cnt0,465.1785,465.1741732656,1427000.0,0.04332688823342323,2,-0.4895999999999958,2,2.0800000000008367
M1I0L2_Cnt0,464.6703,464.67249576560005,1576000.0,0.15116660296916962,2,-0.498800000000017,2,0.2399999999965985
M1I0L2_Cnt0,464.1719,464.1708182656,2326000.0,0.25882506370544434,2,-0.49840000000000373,2,0.3199999999992542
M11I9L2_Cnt11,562.0493,562.0521534796454,880000.0,0.003593974281102419,11,-0.09320000000002437,11,2.520000000026812
M11I5L7_Cnt11,639.179,639.1774845163363,1163000.0,0.003305395133793354,11,-0.08830000000000382,11,2.869999999995798
M11I3L7_Cnt12,652.1537,652.15664438575,378900.0,0.003726345021277666,10,-0.10030000000006112,10,0.30000000006111804
M11I2L4_Cnt15,763.2342,763.2342485892286,461300.0,0.00383087364025414,7,-0.14459999999996853,7,1.219999999977972
M11I2L10_Cnt6,412.0795,412.0820056380125,8196000.0,0.00475393608212471,16,-0.06200000000001182,16,0.7999999999810825
M11I2L10_Cnt11,667.0948,667.0974742871091,464000.0,0.0034555622842162848,11,-0.09010000000000673,11,0.8899999999925967
M11I1L10_Cnt11,637.1724,637.1734701411001,1672000.0,0.003845436964184046,11,-0.08819999999991524,11,2.9800000000932414
M11I10L2_Cnt8,433.28,433.2767994794428,666400.0,0.003800950711593032,14,-0.07270000000005439,14,1.780000000076143
M11I10L2_Cnt8,433.2073,433.2058326937286,31520000.0,0.004007576033473015,14,-0.07269999999999754,14,1.779999999996562
M11I10L2_Cnt13,757.1815,757.1821021846889,385400.0,0.003226927947252989,9,-0.10809999999992215,9,2.7100000000700675
M10I4L7_Cnt10,648.6921,648.6900401683599,504200.0,0.005045031197369099,10,-0.10009999999999764,10,0.09999999999763531
M10I3L8_Cnt10,659.194,659.19493108431,378300.0,0.003836242947727442,10,-0.10090000000002419,10,0.9000000000241926
M10I2L9_Cnt11,760.2109,760.2152028214,464000.0,0.004455351270735264,9,-0.10829999999998563,9,2.530000000012933
M10I1L9_Cnt6,412.0706,412.0725719883214,1086000.0,0.006450391374528408,14,-0.07089999999999463,14,0.7400000000075124
M10I1L7_Cnt8,433.2891,433.29227700710834,504600.0,0.006200945470482111,12,-0.08169999999995525,12,1.9600000000536966
M10I1L7_Cnt8,433.2073,433.2086640904416,31520000.0,0.005308580119162798,12,-0.08180000000004384,12,1.8399999999473948
M10I1L4_Cnt13,664.0885,664.0917502483571,563900.0,0.007179970387369394,7,-0.14620000000002165,7,2.340000000015152
M10I0L8_Cnt11,639.1569,639.1562049349778,594600.0,0.004727764055132866,9,-0.11040000000002692,9,0.6399999999757711
M10I0L7_Cnt10,516.5232,516.5245163259199,448300.0,0.005313746631145477,10,-0.09919999999999618,10,0.8000000000038199
L+H,433.2164,433.2140697975,47550000.0,0.7294593453407288,1,-0.9997999999999934,1,0.02000000000066393
