Formula,found_mz,theoretical_mz,found_intensity,theoretical_intensity,predicted_charge,mz_difference,charge,splitting_error
M9I3L6_Cnt8,502.4368,502.43210670006994,3695000.0,0.006923376582562923,10,-0.09780000000000655,10,2.1999999999934516
M9I2L7_Cnt7,451.0366,451.0366586096727,11890000.0,0.006972933653742075,11,-0.09269999999997935,11,1.96999999997729
M7I6L1_Cnt7,528.4441,528.4452935964572,1302000.0,0.0094150984659791,7,-0.14039999999999964,7,1.7200000000002547
M7I3L5_Cnt5,451.0459,451.0497113618333,18950000.0,0.011564885266125202,9,-0.11119999999999663,9,0.07999999999697138
M7I2L6_Cnt6,537.0567,537.053815092775,873200.0,0.010382195003330708,8,-0.12139999999999418,8,2.8800000000046566
M1I2L0_Cnt1,819.1419,819.1423643470001,1988000.0,0.11398870497941971,1,-0.9995999999999867,1,0.04000000000132786
M1I2L0_Cnt1,818.1429,818.146908347,1822000.0,0.06787694245576859,1,-0.99899999999991,1,0.100000000009004
M1I2L0_Cnt1,817.1446,817.1435533470001,2941000.0,0.16961519420146942,1,-0.9983000000000857,1,0.16999999999143256
M1I2L0_Cnt1,816.1469,816.150018347,1784000.0,0.11831023544073105,1,-0.9977000000000089,1,0.2299999999991087
M1I2L0_Cnt1,815.1497,815.1466633470002,3363000.0,0.29564109444618225,1,-0.997199999999907,1,0.28000000000929504
M1I2L0_Cnt0,334.093,334.0957639785,7461000.0,0.18192951381206512,2,-0.5027999999999793,2,0.5599999999958527
M1I2L0_Cnt0,333.5986,333.5989964785,5029000.0,0.1234700083732605,2,-0.4944000000000415,2,1.1199999999917054
M1I2L0_Cnt0,333.0966,333.09731897849997,13390000.0,0.31710508465766907,2,-0.5019999999999527,2,0.39999999999054126
M1I1L1_Cnt1,907.1749,907.1734574427,1138000.0,0.07365566492080688,1,-0.9862000000000535,1,1.3799999999946522
M1I1L1_Cnt1,906.1762,906.1701024427,1988000.0,0.15837328135967255,1,-0.9986999999999853,1,0.13000000000147338
M1I1L1_Cnt1,905.178,905.1765674427002,1376000.0,0.128382608294487,1,-0.9850999999999885,1,1.490000000001146
M1I1L1_Cnt1,904.1804,904.1732124427001,2760000.0,0.2760463058948517,1,-0.997600000000034,1,0.2399999999965985
M1I1L1_Cnt0,379.6115,379.60844402635,6733000.0,0.11416088789701462,2,-0.5019000000000347,2,0.38000000000693035
M1I1L1_Cnt0,379.11,379.11071602635,5781000.0,0.077165886759758,2,-0.5014999999999645,2,0.29999999999290594
M1I1L1_Cnt0,378.6173,378.61394852635,7180000.0,0.029821882024407387,2,-0.49270000000001346,2,1.459999999997308
M1I0L2_Cnt0,423.1293,423.1272230742,3442000.0,0.03648027777671814,2,-0.49389999999999645,2,1.2200000000007094
M1I0L2_Cnt0,422.6267,422.62554557420003,2968000.0,0.14352728426456451,2,-0.4935999999999581,2,1.2800000000083855
M1I0L2_Cnt0,422.1245,422.1238680742,5684000.0,0.27646327018737793,2,-0.5022000000000162,2,0.4400000000032378
M11I2L8_Cnt12,623.0187,623.01735512306,1356000.0,0.004597740713506937,10,-0.09810000000004493,10,1.899999999955071
M11I11L1_Cnt12,621.0269,621.02565535177,3112000.0,0.003852198366075754,10,-0.09790000000009513,10,2.099999999904867
M10I2L7_Cnt11,625.0138,625.0151326962667,893800.0,0.005128421355038881,9,-0.10910000000001219,9,1.8099999999890315
M10I1L4_Cnt12,538.0585,538.0593100569125,1178000.0,0.005425681825727224,8,-0.12149999999996908,8,2.8000000000247383
M10I11L0_Cnt11,623.0296,623.0240096170555,4588000.0,0.004372753202915192,9,-0.10890000000006239,9,1.9899999999438478
M0I0L1_Cnt0,457.0907,457.08868657420004,807700.0,0.05460568517446518,1,-0.9895999999999958,1,1.0400000000004184
M0I0L1_Cnt0,456.0835,456.0853315742,1598000.0,0.2103637158870697,1,-1.0072000000000116,1,0.7200000000011642
M0I0L1_Cnt0,455.0961,455.09179657420003,836100.0,0.0951782837510109,1,-0.9874000000000365,1,1.259999999996353
M0I0L1_Cnt0,454.0911,454.0884415742,809500.0,0.36666619777679443,1,-1.0049999999999955,1,0.49999999999954525
L+H,391.169,391.1671196061,17520000.0,0.7539050579071045,1,-1.0019000000000347,1,0.19000000000346517
I+H,302.1418,302.14057051040004,109900000.0,0.8074200749397278,1,-1.0022000000000162,1,0.2200000000016189
