id,type,ppm,amplitude
0,aldehyde,10.391627790441458,10109.625
1,aldehyde,10.389182777308083,21570.125
2,aldehyde,10.33783750150722,11041.25
3,aldehyde,10.27671217317286,10574.375
4,aldehyde,10.251650788555775,21128.125
5,aldehyde,10.227200657222031,32415.5
6,aldehyde,10.211919325138442,10646.75
7,aldehyde,10.199083006188228,10066.5
8,aldehyde,10.195415486488166,53816.25
9,aldehyde,10.185635433954669,10433.375
10,aldehyde,10.181967914254606,10698.125
11,aldehyde,10.155684023070833,10287.125
12,aldehyde,10.151405250087429,32436.375
13,aldehyde,10.149571490237395,10018.125
14,aldehyde,10.14529271725399,66722.0
15,aldehyde,10.13795767785387,33067.5
16,aldehyde,10.130011385170402,22207.375
17,aldehyde,10.122676345770277,20939.0
18,aldehyde,10.114730053086813,43931.375
19,aldehyde,10.11106253338675,70706.125
20,aldehyde,10.102504987419941,44221.125
21,aldehyde,10.098837467719878,53765.5
22,aldehyde,10.092113681603099,44221.375
23,aldehyde,10.087223655336349,54337.25
24,aldehyde,10.081722375786256,52085.875
25,aldehyde,10.075609842952822,33760.25
26,aldehyde,10.07010856340273,31924.375
27,aldehyde,10.067663550269355,11065.625
28,aldehyde,10.064607283852638,42796.75
29,aldehyde,10.048103445202361,365603.25
30,aldehyde,9.987589370151344,2251512.625
31,aldehyde,9.834164796032105,10084.375
32,aldehyde,9.820717223798546,75127.5
33,aldehyde,9.796878345748144,54506.75
34,aldehyde,9.784653280081272,117817.0
35,aldehyde,9.776095734114463,56842.5
36,aldehyde,9.770594454564371,45497.375
37,aldehyde,9.759591895464187,112268.125
38,aldehyde,9.755924375764124,10320.0
39,aldehyde,9.750423096214032,44107.5
40,aldehyde,9.746144323230627,47956.875
41,aldehyde,9.743699310097252,21056.5
42,aldehyde,9.735753017413789,10334.75
43,aldehyde,9.733919257563755,42714.625
44,aldehyde,9.72964048458035,33681.5
45,aldehyde,9.721082938613542,10447.75
46,aldehyde,9.716192912346791,10115.75
47,aldehyde,9.712525392646729,44482.875
48,aldehyde,9.710080379513357,10066.5
49,aldehyde,9.70885787294667,46768.625
50,aldehyde,9.705801606529953,10502.875
51,aldehyde,9.70396784667992,21552.75
52,aldehyde,9.700911580263202,72654.875
53,aldehyde,9.696632807279798,10650.875
54,aldehyde,9.69357654086308,81734.875
55,aldehyde,9.686852754746301,63673.75
56,aldehyde,9.683185235046238,21302.0
57,aldehyde,9.680128968629521,44289.5
58,aldehyde,9.673405182512742,53220.5
59,aldehyde,9.671571422662709,44443.5
60,aldehyde,9.667292649679304,43197.0
61,aldehyde,9.662402623412557,222038.25
62,aldehyde,9.651400064312373,86625.75
63,aldehyde,9.641620011778873,171174.0
64,aldehyde,9.634896225662096,366117.625
65,aldehyde,9.617169880445132,73581.875
66,aldehyde,9.611057347611695,221358.625
67,aldehyde,9.599443535228168,155085.875
68,aldehyde,9.592719749111389,10450.0
69,aldehyde,9.585995962994609,172743.375
70,aldehyde,9.556044552110773,699101.5
71,aldehyde,9.544430739727243,10760.25
0,imine,8.68684238319619,34442623.0
1,imine,8.649555932912232,4386850.25
2,imine,8.539530341910385,11394687.5
