id,type,ppm,amplitude
0,aldehyde,10.007760728501683,10111.875
1,aldehyde,10.006538221934996,10758.625
0,imine,8.764471550180826,58299.5625
1,imine,8.760804030480763,10544.0625
2,imine,8.75041272466392,560179.3125
3,imine,8.655057212462324,41468.75
4,imine,8.652000946045604,10121.9375
5,imine,8.609213216211554,10126.8125
6,imine,8.584151831594465,2283150.1875
7,imine,8.53219530251026,563196.0625
8,imine,8.512635197443267,1955583.5625
9,imine,8.479016266859368,283337.9375
10,imine,8.459456161792374,63156.875
11,imine,8.455788642092312,21285.0625
