id,type,ppm,amplitude
0,imine,8.842100717165462,11668.25
1,imine,8.83659943761537,210129.0
2,imine,8.7669165633142,21950.9375
3,imine,8.76202653704745,20552.9375
4,imine,8.760804030480763,11521.5
5,imine,8.755302750930671,21108.125
6,imine,8.753468991080641,10529.9375
7,imine,8.74124392541377,440759.5
8,imine,8.728407606463552,347882.1875
9,imine,8.694788675879657,33914.125
10,imine,8.691732409462936,20322.8125
11,imine,8.677673583946035,422555.25
12,imine,8.665448518279163,43254.875
13,imine,8.626328308145172,643501.9375
14,imine,8.389773287491206,32841.1875
15,imine,8.232681193671905,10018.1875
16,imine,8.152607013553894,1009503.0
17,imine,8.090870431936192,1681444.75
18,imine,8.078034112985975,31556.625
19,imine,8.055417741502264,10191.1875
20,imine,8.051138968518856,50687.5625
21,imine,8.035246383151925,20601.625
22,imine,8.02424382405174,729192.6875
23,imine,7.997348679584621,117985.25
24,imine,7.9667860154174415,1251505.0625
25,imine,7.947225910350448,41543.4375
26,imine,7.9429471373670415,21354.0625
27,imine,7.880599302465996,2482145.1875
28,imine,7.865929223665749,114531.5
29,imine,7.8506478915821605,184190.0
30,imine,7.810916428164828,1505432.375
31,imine,7.796857602647925,22959.3125
32,imine,7.795023842797893,10029.9375
33,imine,7.787077550114428,299403.3125
34,imine,7.773629977880868,135566.5625
35,imine,7.762627418780684,146548.3125
36,imine,7.723507208646693,23215.0625
37,imine,7.640376762111965,260948.75
38,imine,7.628762949728437,178027.625
39,imine,7.604924071678037,68139.0
40,imine,7.592087752727822,77939.75
41,imine,7.475338375609197,33642.6875
42,imine,7.449665737708766,205181.1875
43,imine,7.3463639328237,10431.6875
44,imine,7.334138867156828,593498.3125
45,imine,7.268123512555721,55897.5625
46,imine,7.26445599285566,33237.5625
47,imine,7.238172101671885,358788.9375
48,imine,7.2241132761549816,129200.6875
49,imine,7.04990609040206,224125.0625
50,imine,6.927044180449998,89846.3125
51,imine,6.922765407466593,10825.8125
52,imine,6.667261535028973,86469.875
53,imine,6.46738171137562,606989.6875
54,imine,6.358578626940461,32241.5625
55,imine,6.354299853957056,140619.9375
56,imine,6.260778101605488,444237.125
57,imine,6.173980135370697,585262.875
58,imine,6.1642000828372,10793.5625
59,imine,6.108576034052933,64472.875
60,imine,6.103074754502841,47117.5
61,imine,6.073734596902349,10424.875
62,imine,5.99366041678434,23305.4375
