id,type,ppm,amplitude
0,aldehyde,9.9631392388176,23666.5
0,imine,8.92034113743344,10025.0
1,imine,8.83659943761537,21448.5
2,imine,8.833543171198649,122037.0
3,imine,8.82498562523184,22713.5
4,imine,8.82315186538181,10184.5
5,imine,8.818873092398405,65549.5
6,imine,8.80970429314825,20325.0
7,imine,8.8048142668815,10296.0
8,imine,8.79809048076472,43043.5
9,imine,8.791977947931287,75522.0
10,imine,8.787087921664536,42376.5
11,imine,8.78219789539779,63703.0
12,imine,8.774862855997664,93007.5
13,imine,8.7669165633142,147439.0
14,imine,8.708847501396558,8195185.5
15,imine,8.537696582060352,20867.0
16,imine,8.506522664609832,1044722.5
17,imine,8.423392218075104,10857.0
18,imine,8.417890938525009,31158.5
19,imine,8.399553340024703,10118.0
20,imine,8.371435688990896,21443.0
21,imine,8.368990675857525,10057.5
22,imine,8.361044383174058,32435.5
23,imine,8.35798811675734,53587.0
24,imine,8.256520071722303,10659847.5
25,imine,8.20334103607141,4655160.0
26,imine,8.183780931004417,2064383.0
27,imine,8.139159441320334,303256.5
28,imine,8.123878109236745,103056.5
29,imine,8.120821842820025,11045.0
30,imine,8.11959933625334,31475.0
31,imine,8.019965051068333,10891.0
32,imine,8.010184998534836,828813.5
33,imine,7.964952255567412,21260.0
34,imine,7.962507242434037,30965.5
35,imine,7.9576172161672885,10616.0
36,imine,7.890990608282837,11138.0
37,imine,7.868985490082468,10563.0
38,imine,7.855537917848909,11368.0
39,imine,7.8506478915821605,20538.5
40,imine,7.760793658930653,10256076.5
41,imine,7.719228435663289,508152.5
42,imine,7.697834570746264,556306.5
43,imine,7.613481617644848,10556.5
44,imine,7.501622266792972,8482858.0
45,imine,7.350031452523761,57145.0
46,imine,7.3457526795403565,32185.0
47,imine,7.2980749234395565,14306544.0
48,imine,6.733276889630081,10364.5
49,imine,6.720440570679865,296525.5
50,imine,6.700269212329528,232471.5
51,imine,6.49305434927605,10070.0
52,imine,6.489998082859333,32097.5
53,imine,6.488775576292645,11454.5
54,imine,6.483885550025897,315099.5
55,imine,6.4698267245089935,43608.5
56,imine,6.4190927019914765,14224794.0
