id,type,ppm,amplitude
0,imine,8.807870533298221,21130.875
1,imine,8.805425520164846,11272.0
2,imine,8.801146747181441,11542.75
3,imine,8.784642908531165,48865.125
4,imine,8.781586642114444,23906.875
5,imine,8.778530375697727,47835.25
6,imine,8.77547410928101,10852.75
7,imine,8.773029096147635,31465.5
8,imine,8.768139069880885,47436.75
9,imine,8.762637790330793,159576.25
10,imine,8.754080244363983,102542.0
11,imine,8.740632672130424,475180.625
12,imine,8.729018859746898,10569.125
13,imine,8.725351340046835,44073.875
14,imine,8.723517580196805,32568.0
15,imine,8.718627553930055,31630.375
16,imine,8.661169745295759,4715079.25
17,imine,8.553589167427287,10393.125
18,imine,8.55053290101057,10969.125
19,imine,8.546865381310507,10245.875
20,imine,8.536474075493665,10440.625
21,imine,8.53219530251026,22621.75
22,imine,8.53036154266023,62740.375
23,imine,8.523026503260109,32505.875
24,imine,8.495520105509645,2368138.375
25,imine,8.308476600806507,10707.625
26,imine,8.302364067973073,11047.75
27,imine,8.299919054839698,42010.375
28,imine,8.295029028572948,31055.25
29,imine,8.293195268722918,34771.25
30,imine,8.288916495739514,46881.0
31,imine,8.286471482606139,20733.125
32,imine,8.283415216189422,54091.375
33,imine,8.252241298738898,2631885.375
34,imine,8.199062263088006,10232.75
35,imine,8.196005996671289,31669.75
36,imine,8.190504717121197,31903.375
37,imine,8.185614690854447,102367.375
38,imine,8.18255842443773,21580.375
39,imine,8.181335917871042,10404.625
40,imine,8.172778371904233,91051.0
41,imine,8.166665839070795,107041.375
42,imine,8.15749703982064,20773.875
43,imine,8.155052026687269,10054.875
44,imine,8.151384506987206,10755.625
45,imine,8.148328240570489,21063.75
46,imine,8.142215707737051,66909.625
47,imine,8.051138968518856,5779168.375
48,imine,7.988179880334466,15773615.5
49,imine,7.830476533231821,2791343.5
50,imine,7.724729715213381,14986461.25
51,imine,7.631207962861812,483763.75
52,imine,7.622650416895001,32155.0
53,imine,7.6104253512281295,468086.25
54,imine,7.592087752727822,76272.125
55,imine,7.5865864731777295,23288.875
56,imine,7.515681092309873,6459180.625
57,imine,7.304798709556336,717529.5
58,imine,7.28340484463931,614675.375
59,imine,7.069466195469054,10000.875
60,imine,7.0309572386184085,4250589.75
61,imine,6.769340833347353,5335432.375
62,imine,6.525450773293261,441636.0
63,imine,6.504056908376236,315442.875
64,imine,6.450877872725344,669532.5
65,imine,6.429484007808317,551739.5
