id,type,ppm,amplitude
0,imine,8.657502225595696,2412155.0
1,imine,8.493686345659615,1598417.625
2,imine,8.235126206805276,209953.125
3,imine,8.045637688968764,675145.625
4,imine,7.972898548250877,1807824.75
5,imine,7.90688319364977,313315.875
6,imine,7.8861005820160885,376333.375
7,imine,7.870819249932498,1677912.375
8,imine,7.824975253681729,1191963.0
9,imine,7.768128698330776,337349.625
10,imine,7.753458619530529,837410.875
11,imine,7.734509767746878,557390.5
12,imine,7.7021133437296685,12097030.0
13,imine,7.5865864731777295,112505.25
14,imine,7.568248874677422,711227.25
15,imine,7.552967542593833,10609.75
16,imine,7.546855009760397,1276549.625
17,imine,7.514458585743186,11266463.875
18,imine,7.331693854023453,127495.75
19,imine,7.282182338072624,3840720.25
20,imine,7.2033306645213,156706.125
21,imine,7.195384371837833,31587.375
22,imine,7.190494345571085,32295.5
23,imine,7.187438079154366,10186.625
24,imine,7.178269279904213,34307.625
25,imine,7.030345985335065,1150418.5
26,imine,7.009563373701382,4157126.375
27,imine,6.93254546000009,45336.0
28,imine,6.924599167316624,170909.75
29,imine,6.917875381199845,31933.75
30,imine,6.767507073497321,674820.5
31,imine,6.746113208580296,664228.0
32,imine,6.734499396196768,175183.125
33,imine,6.703325478746245,5775172.75
34,imine,6.61041497967802,63073.0
35,imine,6.606136206694614,12002.75
36,imine,6.60369119356124,57109.75
37,imine,6.593911141027742,161538.75
38,imine,6.5914661278943685,10048.875
39,imine,6.585964848344276,98282.0
40,imine,6.573739782677404,43444.875
41,imine,6.523617013443229,500757.375
42,imine,6.502834401809548,882303.625
43,imine,6.483274296742553,10391.75
44,imine,6.479606777042492,10970.25
45,imine,6.449044112875312,733805.375
46,imine,6.4282615012416295,2049542.625
47,imine,6.376304972157425,11713.75
48,imine,6.372637452457364,70152.875
49,imine,6.365913666340584,21426.125
50,imine,6.359189880223805,22521.75
51,imine,6.355522360523744,23175.75
52,imine,6.353077347390369,10993.125
53,imine,6.3512435875403375,11009.875
54,imine,6.349409827690308,52795.625
55,imine,6.343297294856872,31999.125
56,imine,6.340852281723497,10095.5
57,imine,6.339018521873466,10603.75
58,imine,6.334128495606717,32904.0
59,imine,6.325570949639908,32687.375
