id,type,ppm,amplitude
0,aldehyde,9.953359186284104,1324357.0
0,imine,8.88427719371617,10198.0
1,imine,8.881220927299449,31951.5
2,imine,8.87938716744942,10264.5
3,imine,8.875719647749357,31012.0
4,imine,8.536474075493665,48134.5
5,imine,8.512023944159925,1367877.5
6,imine,8.414834672108292,30688.5
7,imine,8.384883261224456,2818123.0
8,imine,8.326202946023471,10479.5
9,imine,8.321924173040067,10517.5
10,imine,8.320090413190037,10044.0
11,imine,8.316422893489975,10187.0
12,imine,8.310921613939882,11074.5
13,imine,8.306642840956478,10212.0
14,imine,8.30358657453976,10318.5
15,imine,8.297474041706323,10045.5
16,imine,8.291972762156231,34605.5
17,imine,8.287693989172826,10198.0
18,imine,8.280970203056047,34349.5
19,imine,8.276691430072642,10511.0
20,imine,8.27119015052255,20158.5
21,imine,8.258353831572332,10080.5
22,imine,8.200284769654694,10073.5
23,imine,8.191727223687884,21097.0
24,imine,8.188059703987822,22304.5
25,imine,8.181947171154384,237139.0
26,imine,8.16911085220417,31852.5
27,imine,8.165443332504108,83622.0
28,imine,8.161775812804049,83260.5
29,imine,8.156274533253956,107468.5
30,imine,8.149550747137177,31459.5
31,imine,8.144049467587084,10028.5
32,imine,7.750402353113812,30638670.0
33,imine,7.642210521961997,366473.0
34,imine,7.62081665704497,585147.5
35,imine,7.592699006011165,84720.0
36,imine,7.5865864731777295,299960.5
37,imine,7.572527647660828,132367.0
38,imine,7.49123096097613,3818698.0
39,imine,7.472893362475822,922013.5
40,imine,7.466169576359044,10627.0
41,imine,7.462502056658981,20493.0
42,imine,7.324970067906674,21415.5
43,imine,7.301131189856274,21462.5
44,imine,7.23389332868848,57857.0
45,imine,7.065798675768993,32747.5
46,imine,7.060297396218901,78068.0
47,imine,7.05662987651884,20469.5
48,imine,7.055407369952152,10273.5
49,imine,7.052351103535433,10068.0
50,imine,7.047461077268685,42033.0
51,imine,7.042571051001937,10776.5
52,imine,7.040737291151905,10342.0
53,imine,7.038292278018532,34382.5
54,imine,7.033402251751782,10527.0
55,imine,7.031568491901752,22575.5
56,imine,7.01934342623488,80388.5
57,imine,7.010174626984726,76846.0
58,imine,7.004673347434633,55294.5
59,imine,6.999783321167885,10577.5
60,imine,6.778509632597506,33892.0
61,imine,6.774842112897445,10104.5
62,imine,6.771785846480726,10074.5
63,imine,6.767507073497321,11462.5
64,imine,6.765062060363948,22199.0
65,imine,6.763228300513917,10850.5
66,imine,6.761394540663885,10039.5
67,imine,6.759560780813856,43468.5
68,imine,6.732665636346737,1839903.0
69,imine,6.702714225462901,10243.0
