id,type,ppm,amplitude
0,aldehyde,9.960694225684229,353260.5
0,imine,8.706402488263183,311199.0
1,imine,8.648944679628887,60402.5
2,imine,8.61899326874505,450730.5
3,imine,8.607379456361524,54196.5
4,imine,8.597599403828024,307104.5
5,imine,8.311532867223224,201544.0
6,imine,8.295029028572948,235266.0
7,imine,8.165443332504108,10054.0
8,imine,8.147716987287144,2809628.5
9,imine,8.063975287469074,65063.5
10,imine,8.054806488218919,10370.0
11,imine,8.03952515613533,669121.0
12,imine,7.991847400034529,43944.0
13,imine,7.943558390650385,44906.0
14,imine,7.940502124233668,10076.5
15,imine,7.90688319364977,10335.0
16,imine,7.893435621416212,20518.0
17,imine,7.890379354999493,57415.5
18,imine,7.873875516349217,411111.5
19,imine,7.85248165143219,1148927.0
20,imine,7.803581388764704,140192.5
21,imine,7.773018724597525,1081263.0
22,imine,7.754681126097217,316786.0
23,imine,7.367757797740725,122329.0
24,imine,7.3463639328237,77302.0
25,imine,6.448432859591969,179727.0
26,imine,6.212489092221344,196142.0
