id,type,ppm,amplitude
0,aldehyde,9.9631392388176,558577.375
0,imine,8.751023977947266,10745.375
1,imine,8.749190218097237,10287.375
2,imine,8.724128833480147,3455345.375
3,imine,8.696011182446345,281497.625
4,imine,8.68195235692944,266287.25
5,imine,8.61899326874505,1450906.25
6,imine,8.560312953544067,31386.625
7,imine,8.522415249976763,3991068.0
8,imine,8.339039264973689,55939.875
9,imine,8.33476049199028,59383.625
10,imine,8.254686311872273,8299674.0
11,imine,8.218011114871658,2380226.875
12,imine,8.19845100980466,1015657.0
13,imine,8.15077325370386,3695994.5
14,imine,8.082924139252725,416391.625
15,imine,8.063364034185728,448527.0
16,imine,8.010184998534836,3007805.375
17,imine,7.964952255567412,1525708.875
18,imine,7.946614657067104,20720.75
19,imine,7.943558390650385,69898.5
20,imine,7.938668364383637,70280.375
21,imine,7.935612097966918,89063.0
22,imine,7.931333324983513,46204.75
23,imine,7.911773219916518,10019.5
24,imine,7.897103141116273,875785.125
25,imine,7.879376795899309,10624.875
26,imine,7.871430503215842,21360.125
27,imine,7.864706717099062,102247.625
28,imine,7.7528473662471855,17621026.5
29,imine,7.6697169197124575,229896.5
30,imine,7.64954556136212,214288.75
31,imine,7.633041722711842,89505.5
32,imine,7.629985456295125,10588.125
33,imine,7.6281516964450935,44917.125
34,imine,7.614704124211536,64677.0
35,imine,7.536463703943556,10435.875
36,imine,7.497954747092909,5479785.125
37,imine,7.431939392491802,21880.875
38,imine,7.41299054070815,1605593.75
39,imine,7.320691294923269,20381.75
40,imine,7.277903565089217,6590583.75
41,imine,6.72288558381324,1809323.125
42,imine,6.51689322732645,112750.75
43,imine,6.498555628826144,913821.625
44,imine,6.46738171137562,10417.0
45,imine,6.464936698242245,58236.125
46,imine,6.422148968408194,6478103.5
