id,type,ppm,amplitude
0,aldehyde,9.950914173150728,791318.75
0,imine,8.853714529548988,633761.5
1,imine,8.50285514490977,2004079.5
2,imine,8.381826994807739,3623289.5
3,imine,8.232069940388559,104907.5
4,imine,8.212509835321566,47293.75
5,imine,8.089647925369505,3761796.25
6,imine,8.043192675835392,20642.0
7,imine,8.037080143001955,11658.75
8,imine,8.01446377151824,10601.0
9,imine,8.006517478834777,1165594.0
10,imine,7.9692310285508166,43568.25
11,imine,7.964952255567412,31173.5
12,imine,7.961284735867349,82784.75
13,imine,7.955172203033913,64500.25
14,imine,7.95272718990054,34705.75
15,imine,7.940502124233668,45449.75
16,imine,7.934389591400232,10682.0
17,imine,7.931944578266857,10425.5
18,imine,7.929499565133482,30868.75
19,imine,7.926443298716765,10615.25
20,imine,7.74490107356372,25652769.0
21,imine,7.585363966611042,675330.5
22,imine,7.5713051410941405,43219.25
23,imine,7.569471381244109,21787.25
24,imine,7.561525088560642,10005.0
25,imine,7.55419004916052,21542.75
26,imine,7.548688769610428,10028.75
27,imine,7.512624825893156,7948194.0
28,imine,7.408711767724745,1017279.0
29,imine,7.386095396241033,21914.25
30,imine,7.383039129824316,33174.5
31,imine,7.380594116690941,82803.25
32,imine,7.373870330574161,67322.5
33,imine,7.356755238640541,778110.75
34,imine,7.340862653273608,81808.5
35,imine,7.3371951335735455,33423.25
36,imine,7.325581321190017,43352.75
37,imine,7.3225250547733,30468.5
38,imine,7.318857535073238,10086.5
39,imine,7.258343460022224,306550.75
40,imine,7.245507141072008,10411.5
41,imine,7.24061711480526,209365.75
42,imine,7.218000743321546,10969.25
43,imine,7.046849823985341,48269.75
44,imine,7.014453399968132,3166278.0
45,imine,6.9569955913338335,62919.25
46,imine,6.955161831483804,20618.25
47,imine,6.752836994697076,10207.0
48,imine,6.712494277996398,4771192.0
