id,type,ppm,amplitude
0,aldehyde,9.978420570901193,323709.921875
0,imine,8.682563610212785,42866.84375
1,imine,8.554200420710632,57329.703125
2,imine,8.542586608327102,464172.078125
3,imine,8.40260960644142,102171.671875
4,imine,8.34820806422384,117237.46875
5,imine,8.345151797807123,21163.015625
6,imine,8.33965051825703,194237.28125
7,imine,8.330481719006876,20998.453125
8,imine,8.320090413190037,367810.90625
9,imine,8.30053030812304,220684.390625
10,imine,8.291361508872889,158494.15625
11,imine,8.287082735889484,10451.46875
12,imine,8.279747696489359,10345.546875
13,imine,8.271801403805892,262028.890625
14,imine,8.265077617689112,10368.765625
15,imine,8.262021351272395,10657.71875
16,imine,8.257131325005648,10795.828125
17,imine,8.248573779038836,679684.484375
18,imine,8.240016233072026,130588.90625
19,imine,8.222901141138404,10403.34375
20,imine,8.219233621438345,105787.90625
21,imine,8.204563542638098,221016.875
22,imine,8.164832079220766,98258.3125
23,imine,8.156885786537298,180110.9375
24,imine,8.147716987287144,24360.375
25,imine,8.136103174903617,504060.53125
26,imine,8.117765576403308,10018.46875
27,imine,8.101261737753031,10056.921875
28,imine,8.064586540752416,30926.15625
29,imine,8.061530274335698,20162.484375
30,imine,8.057251501352294,22149.640625
31,imine,8.043803929118734,10045.328125
32,imine,8.017520037934961,407761.40625
33,imine,8.010796251818181,10269.03125
34,imine,8.008962491968148,32329.25
35,imine,8.00040494600134,521409.265625
36,imine,7.98328985406772,177202.0
37,imine,7.9753435613842525,31997.1875
38,imine,7.966174762134098,10558.640625
39,imine,7.963729749000724,62572.390625
40,imine,7.957005962883945,10102.671875
41,imine,7.953338443183884,68917.359375
42,imine,7.943558390650385,33168.890625
43,imine,7.936834604533606,174596.03125
44,imine,7.930110818416826,10101.515625
45,imine,7.904438180516396,7079796.859375
46,imine,7.744289820280376,21745.734375
47,imine,7.740011047296972,20226.671875
48,imine,7.73817728744694,10551.109375
49,imine,7.722284702080008,47740.03125
50,imine,7.7198396889466325,63112.03125
51,imine,7.7039471035797,32777.625
52,imine,7.695389557612889,46398.875
53,imine,7.688665771496109,20964.96875
54,imine,7.680719478812644,122588.6875
55,imine,7.675829452545893,10105.484375
56,imine,7.669105666429114,11853.296875
57,imine,7.664215640162365,71665.453125
58,imine,7.6605481204623045,55545.9375
59,imine,7.653824334345525,21117.671875
60,imine,7.639765508828622,10186.046875
61,imine,7.636097989128561,54496.578125
62,imine,7.633041722711844,10060.6875
63,imine,7.626317936595064,71897.484375
64,imine,7.620205403761628,10196.171875
65,imine,7.6085915913781,330838.21875
66,imine,7.587197726461073,10696.59375
67,imine,7.568248874677422,32329.515625
68,imine,7.5627475951273295,10043.03125
69,imine,7.560302581993956,32566.359375
70,imine,7.558468822143925,10322.390625
71,imine,7.5358524506602125,86474.234375
72,imine,7.531573677676808,31438.25
73,imine,7.5297399178267765,20854.078125
74,imine,7.526683651410058,93373.203125
75,imine,7.5211823718599655,22820.4375
76,imine,7.518737358726592,32528.28125
77,imine,7.510791066043125,433949.796875
78,imine,7.501011013509628,20820.703125
79,imine,7.499788506942941,10150.671875
80,imine,7.492453467542817,419966.796875
81,imine,7.4618908033756375,105091.640625
82,imine,7.457612030392233,21515.734375
83,imine,7.453333257408828,10188.546875
84,imine,7.442330698308644,146546.953125
85,imine,7.4380519253252375,10092.0625
86,imine,7.431939392491802,11081.140625
87,imine,7.427049366225053,10101.703125
88,imine,7.41971432682493,89146.890625
89,imine,7.411768034141464,10266.78125
90,imine,7.405655501308028,21433.703125
91,imine,7.357977745207228,10331.390625
92,imine,7.312745002239802,10008.15625
93,imine,7.309688735823085,124529.375
94,imine,7.2895173774727455,109347.140625
95,imine,7.266289752705689,10028.015625
96,imine,7.263233486288972,30823.28125
97,imine,7.232059568838449,1423929.578125
98,imine,7.218611996604889,22555.171875
99,imine,7.205164424371332,581053.640625
100,imine,7.19293935870446,21871.9375
101,imine,7.184381812737649,388201.0
102,imine,7.176435520054182,11064.40625
103,imine,7.166655467520685,10442.078125
104,imine,7.161765441253936,22914.625
105,imine,7.157486668270532,150416.0625
106,imine,7.15198538872044,34197.734375
107,imine,7.148317869020377,21158.296875
108,imine,7.144039096036972,20900.203125
109,imine,7.142816589470285,10124.859375
110,imine,7.141594082903597,20622.34375
111,imine,7.139760323053568,10288.96875
112,imine,7.136704056636849,76288.703125
113,imine,7.133036536936788,31762.640625
114,imine,7.117755204853197,118964.984375
115,imine,7.106752645753013,10292.015625
116,imine,7.09758384650286,268322.359375
117,imine,7.089026300536049,10196.234375
118,imine,7.087803793969361,10971.046875
119,imine,6.979611962817548,78310.34375
120,imine,6.518726987176481,424138.984375
121,imine,6.08901592898594,10109.875
122,imine,6.048673212285261,565412.0625
