id,type,ppm,amplitude
0,aldehyde,9.962527985534258,1874751.25
0,imine,8.766305310030855,20240.9375
1,imine,8.763249043614138,20716.0625
2,imine,8.760804030480763,10854.0
3,imine,8.7571365107807,10124.9375
4,imine,8.749190218097237,21285.75
5,imine,8.744300191830487,30959.3125
6,imine,8.74124392541377,131433.6875
7,imine,8.731463872880273,43982.875
8,imine,8.72107256706343,46061.5625
9,imine,8.617770762178363,10181318.6875
10,imine,8.594543137411307,152545.9375
11,imine,8.58965311114456,43258.9375
12,imine,8.521192743410076,11149957.375
