id,type,ppm,amplitude
0,aldehyde,10.045658432068986,21510.25
1,aldehyde,10.032822113118772,1324294.0
0,imine,8.711292514529934,11604213.625
1,imine,8.675839824096006,315219.3125
2,imine,8.609213216211554,1224091.0625
3,imine,8.557867940410691,314366.5
4,imine,8.54869914116054,10124.75
5,imine,8.546865381310507,30594.75
6,imine,8.535862822210323,652036.3125
7,imine,8.526082769676826,10024.875
8,imine,8.51630271714333,421284.0
9,imine,8.50102138505974,116241.8125
10,imine,8.497353865359678,33276.625
