id,type,ppm,amplitude
0,aldehyde,9.960694225684229,144078.359375
0,imine,8.787699174947882,20571.34375
1,imine,8.692343662746282,1421097.890625
2,imine,8.674006064245972,34276.875
3,imine,8.63244084097861,43279.265625
4,imine,8.61899326874505,273149.9375
5,imine,8.605545696511491,1305526.0
6,imine,8.573760525777626,95257.578125
7,imine,8.381215741524397,79063.921875
8,imine,8.35798811675734,300603.421875
9,imine,8.350041824073873,10408.109375
10,imine,8.313366627073258,1832835.03125
11,imine,8.304809081106448,10571.96875
12,imine,8.302364067973073,20435.890625
13,imine,8.299307801556353,10079.53125
14,imine,8.23695996665531,105830.84375
15,imine,8.233292446955247,21472.1875
16,imine,8.216177355021625,201561.859375
17,imine,8.199062263088006,198253.984375
18,imine,8.188059703987822,10063.625
19,imine,8.178279651454325,275983.90625
20,imine,8.172778371904233,10120.234375
21,imine,8.166665839070795,22661.859375
22,imine,8.131213148636867,6656742.5
23,imine,8.038302649568642,10093.96875
24,imine,8.037080143001955,21099.96875
25,imine,8.03280137001855,81906.921875
26,imine,8.010184998534836,591566.125
27,imine,7.988179880334466,1634426.375
28,imine,7.975954814667596,176471.09375
29,imine,7.966174762134098,10422.0625
30,imine,7.9606734825840055,185249.84375
31,imine,7.95456094975057,166800.078125
32,imine,7.945392150500417,142468.140625
33,imine,7.938668364383637,22003.375
34,imine,7.936223351250262,34872.640625
35,imine,7.933167084833545,22464.828125
36,imine,7.93072207170017,42307.578125
37,imine,7.9276658052834525,10718.578125
38,imine,7.920942019166673,10288.671875
39,imine,7.917885752749954,34249.8125
40,imine,7.9160519928999244,10437.5625
41,imine,7.9099394600664885,10694.46875
42,imine,7.907494446933113,20913.046875
43,imine,7.9013819140996775,10021.6875
44,imine,7.897103141116273,20306.65625
45,imine,7.895269381266242,198317.171875
46,imine,7.8775430360492775,1502375.890625
47,imine,7.850036638298817,20924.109375
48,imine,7.848202878448785,22594.25
49,imine,7.839034079198632,567457.078125
50,imine,7.819473974131637,2058381.5
51,imine,7.784021283697709,31167.6875
52,imine,7.757126139230592,2650704.421875
53,imine,7.722284702080006,37940.484375
54,imine,7.717394675813257,56013.046875
55,imine,7.700890837162981,81377.390625
56,imine,7.685609505079392,10649.390625
57,imine,7.680719478812642,11135.125
58,imine,7.373870330574161,780090.734375
59,imine,7.353698972223822,576391.234375
60,imine,6.708215505012993,76258.75
61,imine,6.704547985312932,32233.828125
62,imine,6.700269212329528,88134.65625
63,imine,6.696601692629465,43570.34375
64,imine,6.691711666362717,10358.84375
65,imine,6.687432893379312,10195.625
66,imine,6.391586304241016,1146636.03125
67,imine,6.010164255434616,1261021.421875
