id,type,ppm,amplitude
0,aldehyde,9.956593913908383,275074.78125
0,imine,8.661959459786663,10032.6875
1,imine,8.532373763717823,33831.09375
2,imine,8.521371204617637,331760.0625
3,imine,8.380171696165268,55463.25
4,imine,8.329437673647751,46146.9375
5,imine,8.317823861264221,107523.4375
6,imine,8.29887500948057,280339.21875
7,imine,8.278703651130233,165301.5
8,imine,8.268923598596734,126425.5625
9,imine,8.249974746813084,227132.03125
10,imine,8.2389721877129,33958.71875
11,imine,8.224913362195997,750627.9375
12,imine,8.205964510412345,22844.34375
13,imine,8.197406964445536,92133.1875
14,imine,8.182125632361947,171710.78125
15,imine,8.161954274011608,31064.03125
16,imine,8.149117955061392,10845.40625
17,imine,8.146061688644673,33942.3125
18,imine,8.143005422227956,35429.9375
19,imine,8.127724090144367,401282.5
20,imine,8.116721531044183,34663.5
21,imine,8.036036097642828,10595.21875
22,imine,8.03481359107614,10543.03125
23,imine,8.021977272125925,77446.6875
24,imine,7.995693380942151,324057.3125
25,imine,7.978578289008531,363672.90625
26,imine,7.960851943791567,181835.5625
27,imine,7.951071891258068,10488.875
28,imine,7.948626878124695,21957.53125
29,imine,7.941903092007915,32592.375
30,imine,7.938235572307852,74562.78125
31,imine,7.93273429275776,129422.84375
32,imine,7.926621759924324,10826.625
33,imine,7.92234298694092,21391.15625
34,imine,7.913174187690767,213172.65625
35,imine,7.90889541470736,10542.4375
36,imine,7.798869823705515,6349333.4375
37,imine,7.725519429704284,11161.65625
38,imine,7.721851910004223,45375.78125
39,imine,7.718184390304162,71686.65625
40,imine,7.698013031953823,103723.78125
41,imine,7.6937342589704185,10566.625
42,imine,7.688232979420326,21111.46875
43,imine,7.680286686736859,11146.5
44,imine,7.676619167036798,20632.5
45,imine,7.671729140770048,43016.15625
46,imine,7.669284127636675,10148.71875
47,imine,7.663782848086583,35319.6875
48,imine,7.66011532838652,130799.625
49,imine,7.65339154226974,22483.09375
50,imine,7.650335275853023,22826.78125
51,imine,7.641166476602868,137936.65625
52,imine,7.636887703619464,55489.53125
53,imine,7.627718904369311,21763.90625
54,imine,7.622828878102562,21774.8125
55,imine,7.621606371535875,10739.75
56,imine,7.6197726116858435,10464.59375
57,imine,7.60571378616894,66983.1875
58,imine,7.600823759902192,10019.4375
59,imine,7.5959337336354436,36039.8125
60,imine,7.589209947518664,386303.65625
61,imine,7.566593576034951,107175.625
62,imine,7.550089737384675,21918.625
63,imine,7.544588457834583,10261.40625
64,imine,7.537864671717803,75843.9375
65,imine,7.529918379034336,10031.40625
66,imine,7.528084619184306,10825.03125
67,imine,7.515248300234091,91876.125
68,imine,7.504856994417248,129610.53125
69,imine,7.4999669681505,34473.875
70,imine,7.489575662333659,536700.03125
71,imine,7.470015557266664,466042.90625
72,imine,7.440064146382828,149369.25
73,imine,7.424171561015895,10177.6875
74,imine,7.421115294599178,110429.6875
75,imine,7.408890228932306,10467.8125
76,imine,7.404000202665556,21983.21875
77,imine,7.400943936248839,22142.28125
78,imine,7.398498923115464,25363.40625
79,imine,7.3881076172986235,42524.59375
80,imine,7.3807725778985,20325.78125
81,imine,7.377716311481783,22609.46875
82,imine,7.353877433431383,10926.75
83,imine,7.330649808664327,10354.59375
84,imine,7.286028318980244,99639.90625
85,imine,7.26646821391325,135704.1875
86,imine,7.25118688182966,10150.78125
87,imine,7.246296855562911,33293.4375
88,imine,7.240184322729475,33482.46875
89,imine,7.211455418412327,1265054.15625
90,imine,7.1980078461787675,31666.65625
91,imine,7.1949515797620505,10008.96875
92,imine,7.182726514095179,524382.1875
93,imine,7.170501448428307,20525.125
94,imine,7.163166409028183,394915.28125
95,imine,7.151552596644655,21570.84375
96,imine,7.148496330227936,76964.09375
97,imine,7.143606303961188,10478.96875
98,imine,7.141772544111158,21425.125
99,imine,7.133214998144347,176694.1875
100,imine,7.126491212027568,110508.4375
101,imine,7.1234349456108506,11274.03125
102,imine,7.1209899324774755,154587.75
103,imine,7.110598626660635,10056.4375
104,imine,7.095317294577044,164810.53125
105,imine,7.086148495326891,54308.8125
106,imine,7.078202202643424,322396.65625
107,imine,6.966954105074891,21332.1875
108,imine,6.9571740525413945,84357.0
109,imine,6.498734090033703,314934.65625
110,imine,6.067800525276474,10701.9375
111,imine,6.029291568425827,476265.9375
