id,type,ppm,amplitude
0,aldehyde,9.962095193458476,86773.75
0,imine,8.692522123953841,1017161.625
1,imine,8.668683245903443,50137.875
2,imine,8.578829013251935,164049.0625
3,imine,8.531151257151135,97552.6875
4,imine,8.492031047017145,940762.5625
5,imine,8.292151223363792,22213.4375
6,imine,8.289706210230417,21625.1875
7,imine,8.287261197097044,22101.5
8,imine,8.26464482561333,457262.6875
9,imine,8.243862213979648,500802.4375
10,imine,8.21696706951253,227954.6875
11,imine,8.125890330294336,2108371.375
12,imine,8.07882382747688,65165.25
13,imine,8.061097482259916,1139328.625
14,imine,8.04153737719292,3515282.625
15,imine,7.965130716774971,11448.75
16,imine,7.951071891258068,3472255.75
17,imine,7.875887737406807,22397.9375
18,imine,7.86794144472334,10366.25
19,imine,7.863662671739935,20861.75
20,imine,7.86121765860656,10330.5
21,imine,7.855716379056468,33449.8125
22,imine,7.852048859356407,36512.125
23,imine,7.848992592939688,10131.625
24,imine,7.846547579806315,77488.6875
25,imine,7.8251537148892885,237416.625
26,imine,7.8184299287725105,10235.875
27,imine,7.801926090122232,288687.25
28,imine,7.793979797438767,71531.875
29,imine,7.787256011321987,31765.625
30,imine,7.77930971863852,57646.125
31,imine,7.775642198938459,30945.1875
32,imine,7.77258593252174,10039.75
33,imine,7.754859587304776,55771.375
34,imine,7.721240656720879,5314086.875
35,imine,7.631997677352715,2556559.375
36,imine,7.558647283351484,96261.5625
37,imine,7.5513122439513625,44111.5
38,imine,7.5476447242513,10143.375
39,imine,7.54581096440127,10715.8125
40,imine,7.540309684851176,10688.625
41,imine,7.533585898734398,10093.75
42,imine,7.5128032871007155,11075.8125
43,imine,7.5097470206839985,10112.875
44,imine,7.504245741133906,10479.6875
45,imine,7.4950769418837515,20388.5
46,imine,7.491409422183691,11308.75
47,imine,7.399110176398808,109984.0
48,imine,7.396053909982091,32030.1875
49,imine,7.3789388180484705,147846.5625
50,imine,7.331872315231014,842920.875
51,imine,7.3110897035973315,1032626.9375
52,imine,7.2872508255469315,178456.125
53,imine,7.276248266446747,10726.625
54,imine,7.268913227046624,21154.3125
55,imine,7.256076908096408,22019.5
56,imine,7.2542431482463785,21419.5
57,imine,7.250575628546316,51746.4375
58,imine,7.240795576012819,10196.25
59,imine,7.166833928728244,10218.5625
60,imine,6.64971365101957,107260.4375
61,imine,6.535409287034319,899812.4375
62,imine,6.409491110665539,1581698.0
63,imine,6.391153512165231,10824.625
