id,type,ppm,amplitude
0,imine,8.792589201214629,66484.875
1,imine,8.703957475129808,10432.25
2,imine,8.688064889762877,445174.0
3,imine,8.67522857081266,354780.25
4,imine,8.651389692762262,49472.875
5,imine,8.648944679628887,10627.1875
6,imine,8.645277159928824,51277.625
7,imine,8.63916462709539,56434.9375
8,imine,8.578650552044373,86044.875
9,imine,8.533417809076948,64164.125
10,imine,8.49796511864302,559660.5
11,imine,8.059696514485669,345131.125
12,imine,8.04624894225211,288852.9375
13,imine,8.022410064201708,56229.5
14,imine,8.019965051068333,10744.75
15,imine,8.010184998534836,84825.75
16,imine,8.001627452568027,194599.3125
17,imine,7.985734867201093,912639.9375
18,imine,7.971064788400846,142821.3125
19,imine,7.92888831185014,1744154.25
20,imine,7.904438180516396,252578.0
21,imine,7.895880634549585,54543.25
22,imine,7.829865279948478,2579267.0
23,imine,7.801136375631329,126688.0
24,imine,7.798080109214612,67987.8125
25,imine,7.7852437902643965,10147.9375
26,imine,7.7675174450474325,22013.3125
27,imine,7.760182405647309,142708.375
28,imine,7.755292379380561,20917.9375
29,imine,7.753458619530529,22452.625
30,imine,7.745512326847062,389277.5
31,imine,7.732676007896848,471767.4375
32,imine,7.694778304329545,20629.625
33,imine,7.69233329119617,21080.25
34,imine,7.6281516964450935,177849.75
35,imine,7.614704124211536,299648.125
36,imine,7.566415114827392,927736.4375
37,imine,7.550522529460458,10163.1875
38,imine,7.5370749572269,10126.0625
39,imine,7.529128664543433,834797.0
40,imine,7.423993099808336,175372.5
41,imine,7.284627351205997,88466.8125
42,imine,7.263233486288972,709849.1875
43,imine,7.230837062271761,33210.6875
44,imine,7.169711733937402,21621.375
45,imine,7.132425283653444,949026.625
46,imine,7.09086006038608,10438.8125
47,imine,7.087803793969361,10872.6875
48,imine,7.086581287402674,10368.5625
49,imine,7.0816912611359255,10150.875
50,imine,7.07557872830249,154737.125
51,imine,7.0132308934014445,172034.75
52,imine,6.901371542549568,10774.3125
53,imine,6.898926529416193,69205.625
54,imine,6.638532630711825,88961.0
55,imine,6.545010878360256,465691.25
56,imine,6.422148968408194,32797.9375
57,imine,6.41970395527482,10441.75
58,imine,6.417870195424789,21314.1875
59,imine,6.406867636324605,10532.0
60,imine,6.391586304241016,656280.875
61,imine,6.382417504990861,34814.25
62,imine,6.146473737620236,184298.75
63,imine,6.079235876452441,167903.8125
64,imine,6.039504413035108,10388.5625
65,imine,6.011998015284646,120433.8125
66,imine,6.008330495584585,55082.875
67,imine,6.005274229167868,22621.5625
68,imine,6.001606709467805,66650.625
69,imine,5.995494176634369,79924.25
