id,type,ppm,amplitude
0,imine,8.969852653384272,10153.484375
1,imine,8.856770795965708,10120.9375
2,imine,8.853714529548988,44618.046875
3,imine,8.83659943761537,10175.328125
4,imine,8.826208131798527,10248.421875
5,imine,8.820095598965093,181030.6875
6,imine,8.778530375697727,10663.90625
7,imine,8.771195336297605,10080.3125
8,imine,8.759581523914076,73540.71875
9,imine,8.715571287513338,1305151.328125
10,imine,8.701512461996437,226206.65625
11,imine,8.684397370062815,43221.109375
12,imine,8.671561051112601,10308.828125
13,imine,8.605545696511491,100370.21875
14,imine,8.560924206827409,88970.96875
15,imine,8.523637756543451,486570.40625
16,imine,8.251630045455556,10305.671875
17,imine,8.196617249954631,217888.921875
18,imine,8.188059703987822,43912.28125
19,imine,8.183169677721072,108203.09375
20,imine,8.172167118620887,10242.21875
21,imine,8.170333358770858,44884.328125
22,imine,8.158108293103986,258496.09375
23,imine,8.151384506987206,56766.1875
24,imine,8.148328240570489,21342.78125
25,imine,8.143438214303739,119053.046875
26,imine,8.134269415053584,195430.59375
27,imine,8.12632312237012,116635.515625
28,imine,8.085980405669442,1670113.234375
29,imine,8.013241264951557,2148358.515625
30,imine,7.997959932867965,21670.734375
31,imine,7.99368115988456,75116.421875
32,imine,7.964952255567412,1929358.078125
33,imine,7.922775779016704,10785.015625
34,imine,7.921553272450017,11315.84375
35,imine,7.89832564768296,1111344.390625
36,imine,7.856760424415596,702615.5
37,imine,7.848814131732129,180313.234375
38,imine,7.7944125895145495,10510.8125
39,imine,7.790745069814489,10331.0625
40,imine,7.771184964747493,384597.609375
41,imine,7.758348645797278,235383.28125
42,imine,7.6544355876288686,199724.390625
43,imine,7.641599268678653,137717.171875
44,imine,7.592699006011165,688937.5
45,imine,7.561525088560644,10160.203125
46,imine,7.556635062293894,221903.984375
47,imine,7.54379874334368,42011.4375
48,imine,7.541964983493648,10110.6875
49,imine,7.450276990992109,74628.796875
50,imine,7.315190015373177,95347.890625
51,imine,7.2986861767229,10208.8125
52,imine,7.2895173774727455,552518.40625
53,imine,7.260177219872253,21602.78125
54,imine,7.258954713305568,10232.65625
55,imine,7.257120953455536,20413.421875
56,imine,7.173990506920808,214966.84375
57,imine,7.1642104543873115,21646.03125
58,imine,7.160542934687249,158481.0625
59,imine,6.927655433733341,45893.109375
60,imine,6.6654277751789435,87535.734375
61,imine,6.571906022827373,409223.984375
62,imine,6.454545392425405,90395.5625
63,imine,6.449655366158656,56789.453125
64,imine,6.440486566908501,22390.71875
65,imine,6.422760221691537,546235.953125
66,imine,6.183760187904196,250373.046875
67,imine,6.172146375520668,122257.984375
68,imine,6.166645095970575,10355.15625
69,imine,6.10613102091956,54128.84375
70,imine,6.100629741369468,76895.109375
71,imine,6.084737156002533,10051.25
72,imine,6.074957103469036,522873.390625
73,imine,6.019333054684769,20859.375
