id,type,ppm,amplitude
0,aldehyde,9.951525426434074,1395199.0
0,imine,8.54564287474382,10580.25
1,imine,8.540752848477073,33650.25
2,imine,8.538307835343698,10599.25
3,imine,8.50957893102655,2112687.25
4,imine,8.383049501374426,2524686.75
5,imine,8.350041824073873,31986.75
6,imine,8.321924173040067,10401.25
7,imine,8.096371711486285,3964188.0
8,imine,8.031578863451863,47120.75
9,imine,8.028522597035145,21663.5
10,imine,8.02118755763502,199867.25
11,imine,7.7436785669970325,23900003.0
12,imine,7.695389557612889,219250.25
13,imine,7.6874432649294215,113075.0
14,imine,7.681941985379329,20526.5
15,imine,7.680719478812642,20473.5
16,imine,7.6782744656792685,31191.25
17,imine,7.676440705829237,20517.5
18,imine,7.6605481204623045,10325.5
19,imine,7.655658094195556,10865.5
20,imine,7.64954556136212,10036.25
21,imine,7.549911276177114,10329.0
22,imine,7.547466263043741,10411.75
23,imine,7.545632503193709,22149.75
24,imine,7.542576236776992,33973.25
25,imine,7.485118428142694,4868322.0
26,imine,7.456389523825545,10645.25
27,imine,7.453944510692172,20144.75
28,imine,7.452110750842141,21124.0
29,imine,7.445998218008705,10083.25
30,imine,7.4441644581586734,20844.5
31,imine,7.442941951591986,10632.25
32,imine,7.438663178608581,10010.5
33,imine,7.432550645775145,10316.75
34,imine,7.430105632641772,21558.75
35,imine,7.427049366225053,10725.75
36,imine,7.425215606375022,10172.0
37,imine,7.4203255801082735,66742.0
38,imine,7.416046807124869,10265.25
39,imine,7.41299054070815,21018.5
40,imine,7.408711767724745,72441.0
41,imine,7.406878007874716,21256.75
42,imine,7.403210488174653,56644.25
43,imine,7.394652942207844,57228.0
44,imine,7.386706649524377,10398.75
45,imine,7.382427876540972,10038.5
46,imine,7.374481583857505,10500.0
47,imine,7.371425317440786,21618.25
48,imine,7.368369051024069,10144.25
49,imine,7.3634790247573205,20153.5
50,imine,7.360422758340602,20859.75
51,imine,7.345141426257013,10482.0
52,imine,7.044404810851968,10083.5
53,imine,6.74672446186364,21949.75
54,imine,6.730831876496706,2600074.25
