id,type,ppm,amplitude
0,aldehyde,9.986366863584657,275017.84375
0,imine,8.776085362564352,10252.4375
1,imine,8.774862855997664,10598.40625
2,imine,8.769972829730918,10472.84375
3,imine,8.768139069880888,20195.1875
4,imine,8.766305310030855,10309.09375
5,imine,8.763249043614138,10152.3125
6,imine,8.7192388072134,2287892.28125
7,imine,8.692343662746282,85570.3125
8,imine,8.655057212462324,32716.9375
9,imine,8.642832146795453,425838.8125
10,imine,8.626939561428518,58384.375
11,imine,8.617770762178363,34791.03125
12,imine,8.615937002328334,21052.5625
13,imine,8.611658229344929,82141.65625
14,imine,8.601878176811432,453165.5625
15,imine,8.567036739660846,97575.96875
16,imine,8.554200420710632,215407.46875
17,imine,8.514468957293296,903528.6875
18,imine,8.406277126141482,21490.0
19,imine,8.393440807191269,826698.875
20,imine,8.35798811675734,10652.625
21,imine,8.356154356907307,10621.0
22,imine,8.349430570790528,20987.875
23,imine,8.268745137389175,3618436.59375
24,imine,8.243683752772089,841015.71875
25,imine,8.227791167405154,54696.3125
26,imine,8.22534615427178,21335.8125
27,imine,8.222289887855062,10998.9375
28,imine,8.220456128005033,10133.65625
29,imine,8.218622368155,33932.5
30,imine,8.21678860830497,10262.6875
31,imine,8.208231062338161,43354.125
32,imine,8.206397302488128,22312.96875
33,imine,8.201507276221381,30999.65625
34,imine,8.153218266837236,5798566.84375
35,imine,8.063975287469074,2425380.0625
36,imine,7.9991824394346525,10413.84375
37,imine,7.972898548250877,1548902.71875
38,imine,7.9515046833338525,10412.65625
39,imine,7.947837163633792,102155.625
40,imine,7.912995726483206,23331.625
41,imine,7.908716953499801,10317.15625
42,imine,7.894046874699556,33812.15625
43,imine,7.878765542615965,888584.9375
44,imine,7.8537041579988776,231096.84375
45,imine,7.848202878448785,32047.65625
46,imine,7.83353279964854,136513.625
47,imine,7.826197760248417,634213.28125
48,imine,7.801747628914673,10733.625
49,imine,7.7944125895145495,33217.625
50,imine,7.745512326847064,2608258.5625
51,imine,7.723507208646693,113675.1875
52,imine,7.715560915963228,70648.46875
53,imine,7.710670889696478,10267.3125
54,imine,7.7039471035797,236505.46875
55,imine,7.694778304329545,220046.09375
56,imine,7.685609505079392,56305.34375
57,imine,7.674606945979208,10087.625
58,imine,7.67338443941252,10340.5625
59,imine,7.655046840912212,292134.0625
60,imine,7.634875482561873,265289.4375
61,imine,7.3549214787905095,579931.5625
62,imine,7.334138867156828,324240.875
63,imine,6.560292210443845,704949.15625
64,imine,6.432540274225036,1237012.96875
65,imine,6.067010810785569,95907.9375
