id,type,ppm,amplitude
0,aldehyde,9.33599337010708,10127.0
1,aldehyde,9.202128901054834,21655.625
2,aldehyde,9.19112634195465,10168.0
3,aldehyde,9.169121223754281,10243.375
4,aldehyde,9.154451144954034,12202.0
5,aldehyde,9.13489103988704,11173.5
6,aldehyde,9.128778507053603,20468.75
7,aldehyde,9.092714563336333,10935.75
8,aldehyde,9.082934510802833,43973.625
9,aldehyde,9.070098191852619,10427.75
0,imine,8.966796386967552,23654.25
1,imine,8.960683854134118,99675.625
2,imine,8.955793827867367,10268.5
3,imine,8.951515054883963,127110.625
4,imine,8.944791268767183,20426.375
5,imine,8.941735002350466,31673.5
6,imine,8.939289989217091,32197.0
7,imine,8.936233722800374,10290.375
8,imine,8.93439996295034,22087.875
9,imine,8.928287430116907,44643.375
10,imine,8.92523116370019,21943.25
11,imine,8.914839857883347,260592.875
12,imine,8.9099498316166,10547.875
13,imine,8.90689356519988,10153.875
14,imine,8.90505980534985,86039.25
15,imine,8.9001697790831,10554.125
16,imine,8.894057246249666,123916.0
17,imine,8.887944713416228,45050.5
18,imine,8.88427719371617,58572.875
19,imine,8.881220927299449,45256.75
20,imine,8.878164660882732,35186.25
21,imine,8.875108394466015,68735.0
22,imine,8.867773355065893,458356.5
23,imine,8.84576823686552,32192.25
24,imine,8.843934477015491,10526.875
25,imine,8.831098158065277,294486.125
26,imine,8.72596259333018,3162827.75
27,imine,8.708236248113217,21154.125
28,imine,8.674617317529318,1424333.875
29,imine,8.629995827845235,10205.25
30,imine,8.62755081471186,10038.625
31,imine,8.624494548295143,10520.375
32,imine,8.620215775311738,33564.875
33,imine,8.616548255611676,10003.875
34,imine,8.610435722778242,55830.5
35,imine,8.606156949794837,136005.375
36,imine,8.595765643977995,227923.875
37,imine,8.505300158043145,4567921.625
38,imine,8.396497073607986,10005.75
39,imine,8.393440807191269,42751.625
40,imine,8.389773287491206,10314.0
41,imine,8.386105767791143,10209.875
42,imine,8.380604488241051,10290.875
43,imine,8.376936968540988,103974.375
44,imine,8.372046942274242,11059.0
45,imine,8.36837942257418,20089.875
46,imine,8.358599370040682,201685.5
47,imine,8.35493185034062,73116.5
48,imine,8.348819317507186,197998.0
49,imine,8.154440773403923,6198728.375
50,imine,8.065197794035761,5809583.875
51,imine,8.035246383151925,20556.875
52,imine,7.994903666451246,2737392.25
53,imine,7.982067347501032,883253.125
54,imine,7.831087786515165,7277735.75
55,imine,7.779742510714304,3676252.0
56,imine,7.763238672064026,505660.5
57,imine,7.729619741480129,2737766.125
58,imine,7.708225876563104,1116413.75
59,imine,7.634875482561873,85944.625
60,imine,7.614092870928192,33229.75
61,imine,7.573750154227514,66859.75
62,imine,7.549911276177114,118159.375
63,imine,7.530962424393464,718451.375
64,imine,7.517514852159905,786008.75
65,imine,7.496120987242878,274426.375
66,imine,7.328637587606736,215043.5
67,imine,7.307854975973053,72572.875
68,imine,6.7846221654309415,45520.75
69,imine,6.724108090379928,2996747.375
70,imine,6.711883024713056,80271.5
71,imine,6.702714225462901,396644.5
72,imine,6.530952052843353,523123.75
73,imine,6.509558187926328,299576.5
74,imine,6.486330563159272,240231.125
75,imine,6.465547951525589,134803.375
